x_coord	y_coord	Weight	DeliveryTimeRange	UnloadingTime
0.5147276930199046	0.5403478058714771	18	300-606	10
0.49692663312514673	0.5366439468184361	15	389-899	10
0.012621760408367488	0.7022385933966477	13	285-290	10
0.4115480755454265	0.9811290335881341	5	864-914	10
0.8750024487677042	0.6235347378330046	25	590-862	10
0.6593145754091289	0.764578784641858	1	475-566	10
0.00889435369852487	0.7853461350018548	14	565-902	10
0.5201548310210321	0.8891940297625276	3	391-591	10
0.8842334173818177	0.07797134260586125	21	355-648	10
0.3669373989106821	0.3911055862620312	19	884-952	10
0.3134076818426754	0.39940751038922173	24	942-946	10
0.919096544469231	0.41960690113191057	14	880-966	10
0.7130939678389764	0.3447778643990933	17	67-262	10
0.0590644836437193	0.17735377911509653	10	342-664	10
0.9589124149166638	0.48864039496386014	1	673-818	10
0.48565489225742997	0.006626504466707983	4	899-950	10
0.9458959540712917	0.4065249316573122	9	826-857	10
0.5485785072017787	0.03160103778989498	17	597-731	10
0.2537801251368459	0.9359473113348391	18	472-534	10
0.3907557899881875	0.015316159217338643	19	154-221	10
0.014239564323561216	0.2887794920840091	10	323-569	10
0.5731266802865294	0.06522412438252911	28	632-809	10
0.2504946947770723	0.18357664233039084	5	316-423	10
0.6022441477705904	0.4015434861754146	6	274-618	10
0.4535813715388216	0.4771633731677677	10	193-279	10
0.5995783150533593	0.9689955112384419	32	643-921	10
0.6485109954977514	0.06456653420728375	30	36-107	10
0.9145613061259777	0.13943423116393405	17	910-963	10
0.7320359866518599	0.5673889551449247	5	232-338	10
0.9964014476560117	0.6186153881487593	21	56-206	10
0.025402115518068702	0.02679835282150078	2	535-599	10
0.6436261628742241	0.024936193782766236	4	410-520	10
0.19942694841653696	0.4970493106098238	32	373-593	10
0.6702883775672597	0.8584850757754039	8	216-735	10
0.8068497281934195	0.36788335724815124	17	579-703	10
0.1113508819254998	0.8075713719775511	21	698-712	10
0.826907935629534	0.6385866468487328	26	823-937	10
0.6714512585676025	0.35633278727864315	19	328-817	10
0.045455254906200726	0.02963102939951945	6	548-676	10
0.13145846846969966	0.04837064420853587	4	704-812	10
0.10226888317874316	0.6455055919108937	14	714-775	10
0.6681110789357837	0.7539544680823637	16	499-544	10
0.9765440446416334	0.9984002189420638	3	571-800	10
0.2873767276421787	0.20027807627585037	23	527-561	10
0.21156864751042015	0.5366415798336969	23	710-932	10
0.525849646640511	0.8759675842237844	14	797-928	10
0.7520917232468386	0.23312896819661055	36	577-854	10
0.6321350633347522	0.5400168847585599	22	897-963	10
0.3055690944516092	0.6920890385299883	20	453-517	10
0.42270518717963823	0.8593769020541917	11	279-453	10
0.7247252457187845	0.306650781265853	0.0	0-1000	0
