x_coord	y_coord	Weight	DeliveryTimeRange	UnloadingTime
0.42658210060579094	0.932059995035751	28	924-927	10
0.6030375736581881	0.5137215862404072	13	314-377	10
0.5963206145135068	0.1621360096251544	33	561-745	10
0.1913981507503676	0.6308739000584962	13	154-471	10
0.8920527126028914	0.19894190547794088	6	597-762	10
0.657270740376022	0.8776273948007569	8	261-578	10
0.08605820362682659	0.2298003798988062	28	331-618	10
0.09627943111355797	0.6391627621181262	29	672-792	10
0.4708221855890634	0.6883335440708682	9	612-863	10
0.23377346148138378	0.4791633205634003	13	497-665	10
0.9952823458614334	0.0964425369694265	19	135-214	10
0.04523256163368361	0.5748244434623008	29	161-293	10
0.35676604963471137	0.8743462633581685	24	873-963	10
0.9665841708133383	0.9822897833121804	5	792-902	10
0.26220732595758744	0.5887654626977363	24	222-227	10
0.7988424332256097	0.2635707706240077	14	732-790	10
0.1777175309636817	0.6283270415726979	10	826-863	10
0.6972412570459969	0.8386644318965801	5	732-931	10
0.9849843697896099	0.3490034839796693	20	490-891	10
0.345429211236879	0.1642501048773125	26	621-879	10
0.1836389576661822	0.6421360386307577	16	519-868	10
0.9145352429850448	0.2328394382086909	8	774-891	10
0.919443027435594	0.4233865413747955	23	115-683	10
0.1421330132056925	0.4461386161244104	24	732-898	10
0.9162368750499951	0.581870680757328	21	872-906	10
0.3132560123132683	0.1628754802778809	16	408-569	10
0.6829226736747802	0.4550589642661108	22	120-155	10
0.30989459364147875	0.37747602114468526	1	516-709	10
0.9420334676434412	0.3002085622937556	19	183-590	10
0.855505013488384	0.4238971331073763	17	304-708	10
0.8683252973860216	0.05019427327162529	13	511-514	10
0.7308579787064946	0.11823482204660174	21	196-619	10
0.9177938432330517	0.8783191405454465	6	657-710	10
0.0753658489743586	0.9337742977935254	11	246-403	10
0.45991714250594506	0.5844483928414432	8	79-143	10
0.6205399174384498	0.8788689036454184	32	342-412	10
0.18965420417078693	0.4550919890326234	6	849-954	10
0.9313132797148999	0.1456651890314251	6	203-760	10
0.7953829093881317	0.18810020080226397	18	609-776	10
0.6507813393702655	0.07293608821114528	19	133-141	10
0.6261844586258672	0.18823611557434616	31	460-905	10
0.5996823035725727	0.45069633922727403	19	251-458	10
0.9098691375598558	0.18049676327854036	2	649-695	10
0.6394407614949195	0.7090674694798662	16	135-500	10
0.9755371189571068	0.9907837816271545	3	553-799	10
0.3674501524215402	0.773234308998693	8	288-349	10
0.15112914148322532	0.5522050904739604	9	665-854	10
0.5158575631262549	0.36720430896909406	4	855-930	10
0.6744698159255571	0.4109637816074675	20	495-900	10
0.21977421661105656	0.9365160622886435	29	331-754	10
0.11933242697355717	0.79240059894557	0.0	0-1000	0
