x_coord	y_coord	Weight	DeliveryTimeRange	UnloadingTime
0.5837780294513102	0.33657639595315314	9	530-823	10
0.6959635694078099	0.8766605233152902	12	467-937	10
0.5884062667141368	0.6398267165425431	8	294-716	10
0.36140564833567257	0.5661747414157654	8	35-454	10
0.9789754581391337	0.3868307952396245	1	883-925	10
0.005517417840870231	0.10728498877656378	21	611-820	10
0.3693787753250267	0.9813155711331417	20	881-939	10
0.913801237210061	0.5114669985836829	19	419-481	10
0.2679876598283564	0.13953068154632953	22	342-718	10
0.7536956079819602	0.8382037038227408	15	255-716	10
0.324915605023833	0.14554215685722227	27	183-310	10
0.812181054196495	0.234431369058812	16	364-499	10
0.5219689929582803	0.4900708897537428	7	89-286	10
0.6309085405674661	0.01214825105488837	15	568-790	10
0.3751762275747621	0.36403122652352937	24	615-690	10
0.20031862100320463	0.24616561061536346	8	537-624	10
0.5980613172440241	0.5034434008473886	20	452-531	10
0.53845177184038	0.6454611436125797	27	471-715	10
0.75006394573666	0.129640685746929	14	889-935	10
0.4598958581659952	0.26886156530989025	12	320-368	10
0.1673175984912454	0.5589710911631918	6	877-968	10
0.44013275877814373	0.35159905995684704	8	899-973	10
0.8195143676140059	0.39026486827357	7	693-756	10
0.4963608477519218	0.7728540081946399	21	175-425	10
0.7449258040238822	0.11403542514093701	13	205-461	10
0.5709746736548728	0.8737576196868796	1	780-943	10
0.21945820835216956	0.02762289726712741	5	741-941	10
0.11093504079676775	0.7770851837760194	23	910-951	10
0.1775850353027365	0.927681387576961	16	402-694	10
0.12486075283471831	0.4311709002506774	30	360-905	10
0.43359166119126846	0.24696297744769635	15	652-721	10
0.32220828758585063	0.08079967848781355	1	888-948	10
0.43322753250776	0.5219081359820882	12	157-191	10
0.3234816386573841	0.684680465090123	18	433-694	10
0.6110751689825075	0.7790496198079642	1	814-949	10
0.6949568995944371	0.48114405174710007	1	923-954	10
0.1493645349432381	0.6562950086345797	20	354-371	10
0.778254385156631	0.11881771526848661	31	458-463	10
0.27050977780666474	0.7033473236309679	13	603-965	10
0.35130897381682946	0.8223682086406761	21	898-955	10
0.6766841182562788	0.027780430058784056	1	324-569	10
0.03246945835522208	0.6465319510298394	14	495-819	10
0.6914750957472565	0.9140015913989396	25	139-178	10
0.7826105884305002	0.9999836101139786	14	692-922	10
0.8102051893865175	0.528575578709793	18	149-669	10
0.9103553465556812	0.7386074208101673	13	375-681	10
0.8487792936276672	0.2727314470968558	14	288-467	10
0.4902495613284573	0.5721165303285671	14	211-530	10
0.31876979548453444	0.12546786698464574	16	512-611	10
0.5409404137250066	0.9655167338931592	4	780-815	10
0.35366344064396715	0.4853204143890274	0.0	0-1000	0
