x_coord	y_coord	Weight	DeliveryTimeRange	UnloadingTime
0.6581872383823886	0.056259787817051765	13	521-638	10
0.8854252296205161	0.7363012341696441	1	829-943	10
0.4987877936867917	0.7542222862181477	4	35-464	10
0.11401950209327916	0.8298412988561972	30	100-198	10
0.9355417772194288	0.23897627458928938	2	258-329	10
0.28114525927489975	0.6629464635197927	5	360-768	10
0.2615426983707212	0.3060151244001491	12	293-796	10
0.47299203175922033	0.6407707313474436	7	810-861	10
0.7802286861397247	0.6325507053957682	25	58-694	10
0.162435833989361	0.5052609771207035	10	360-638	10
0.5058366327823619	0.18697135624876404	21	368-615	10
0.05786329526487288	0.550215001993498	10	251-459	10
0.018795967280517245	0.1283205364745339	26	848-866	10
0.7514908444015722	0.9142934879579422	7	297-596	10
0.28888192249001865	0.9511812343160753	1	503-700	10
0.07897873904707542	0.3872118887841234	13	266-324	10
0.8987355028922784	0.5359151806982662	12	230-335	10
0.41121013863533906	0.14866767082900834	6	760-856	10
0.8963348293059349	0.17543999507373842	14	535-760	10
0.5120743657592047	0.7916671927639242	31	34-157	10
0.5846219789752557	0.05129589883995045	18	301-703	10
0.383273762079816	0.9492247004246052	5	816-945	10
0.7868082543851479	0.34170776674067704	5	920-953	10
0.4178172111698788	0.6893596926700517	14	390-830	10
0.6416339037832733	0.8256493195829594	1	252-332	10
0.24854678648036832	0.8158348303038432	9	98-625	10
0.20584418718637942	0.6845461194844579	2	354-671	10
0.24891450967765372	0.35743086045957273	23	51-63	10
0.5394092796014734	0.6811217586169247	2	824-870	10
0.8598896443023193	0.7200960574456118	14	601-866	10
0.4137761183160905	0.5681864053779526	18	94-246	10
0.44757420037299755	0.18299071969051894	10	774-850	10
0.30781474128953823	0.2005982696138815	18	100-134	10
0.786915836821921	0.05076302703043756	26	83-292	10
0.35768665436121816	0.02811483142015936	13	504-820	10
0.3301938379841828	0.9172911426487236	12	85-444	10
0.08992290223077093	0.6806568776827473	25	204-334	10
0.7045409035324341	0.7080197126597757	8	205-294	10
0.15633614329637835	0.10469180789115029	12	135-434	10
0.5041688264717084	0.07147134381808717	12	929-943	10
0.9376377332633541	0.9628446410388618	33	908-925	10
0.5789692413554699	0.3494441523238164	6	164-255	10
0.3465039367358165	0.19147136551378197	1	83-628	10
0.5904977641135754	0.6656031273641756	21	43-427	10
0.16198126853840566	0.2790862469107036	3	361-948	10
0.36759634321771384	0.9319373045077266	26	765-946	10
0.502101426426012	0.34742219095680893	28	763-971	10
0.8813719561200626	0.2054971141845836	11	349-519	10
0.9364359751595321	0.01669237803730561	4	452-562	10
0.3708818942245764	0.4555417130381677	16	837-975	10
0.48210206165742686	0.5231161895977211	0.0	0-1000	0
