x_coord	y_coord	Weight	DeliveryTimeRange	UnloadingTime
0.49291806395310334	0.468054820321379	1	504-808	10
0.6342314102110438	0.8575487652551856	11	252-603	10
0.6380325344390756	0.9502833196088103	22	177-393	10
0.6662396036739202	0.4558543935944208	21	859-954	10
0.9174901492481781	0.3597678057880833	7	161-404	10
0.4349960815700913	0.34186242248531906	1	238-671	10
0.13003731698662857	0.7900180188416154	26	515-940	10
0.2875685279318294	0.180433403235003	5	98-101	10
0.7899098446975511	0.016334164034129905	16	298-858	10
0.5801466678546033	0.4919497320148003	6	515-571	10
0.1795962420996854	0.18694642903087555	6	781-966	10
0.5412323439331195	0.07454686035492342	15	600-946	10
0.2884959796450254	0.47318614846911733	21	99-264	10
0.3357148772948172	0.09454739697905556	42	366-485	10
0.5718790238427446	0.5084001523690441	4	902-960	10
0.030655108240910667	0.28753995803683874	26	277-634	10
0.8162920531761377	0.9446320808573091	12	88-905	10
0.5324320808339663	0.5999351793220762	21	414-493	10
0.2873356929510933	0.5318782009769406	5	155-241	10
0.732063732449184	0.24596297120334154	15	164-255	10
0.6468259727290575	0.3388352510394822	8	149-166	10
0.41435519135021315	0.7549624373117158	11	716-760	10
0.4194391169189483	0.23105135112147557	19	917-972	10
0.45411839615054606	0.953348441794963	3	102-105	10
0.6170784260540599	0.6877014322765868	5	765-945	10
0.6577838842105027	0.5870401500332153	1	535-816	10
0.08491792185051827	0.8853434162018353	12	737-811	10
0.6195568594107594	0.28930398377525945	25	326-562	10
0.2772589160833522	0.8422387135271371	23	547-580	10
0.5818332915082498	0.5108584105657027	19	722-959	10
0.5946727360424191	0.416999577237825	7	815-938	10
0.9833481978046518	0.8704566632387097	26	352-711	10
0.2697034226438738	0.23837745313287362	6	594-645	10
0.45022541850496034	0.14438965876822984	10	195-349	10
0.8901281375162147	0.6189906479400135	13	363-448	10
0.5119154586249552	0.80796102409285	16	249-444	10
0.6317996777006636	0.8054077906582658	27	860-934	10
0.432438400191107	0.890166180910815	27	229-284	10
0.11683513985825777	0.8548284332408441	24	303-503	10
0.8791204986465544	0.14664585777247496	8	110-228	10
0.6777246695748644	0.19560838673580472	8	463-483	10
0.7531582388250434	0.3701282987875909	3	521-801	10
0.5507082760822414	0.7394387174531935	37	115-342	10
0.7311259706792336	0.8628563202717848	11	280-705	10
0.26272116130155787	0.32065496914580505	1	287-497	10
0.08084471093540946	0.807322640743256	19	375-390	10
0.14981410586432664	0.9412143957845698	18	414-601	10
0.8334010030775446	0.6347155536144368	3	475-836	10
0.35533225597872786	0.5672333396447343	8	565-866	10
0.43120987965733126	0.5665046160754456	11	828-965	10
0.33253426709243616	0.35347490346192845	0.0	0-1000	0
