x1,y1,x2,y2,distance
43.2505313,76.8702601,43.2505313,76.8702601,0.0
43.2505313,76.8702601,43.2138504,76.901498,7132.5
43.2505313,76.8702601,43.2334994,76.9594001,10790.2
43.2505313,76.8702601,43.2221586,76.9616506,11639.4
43.2505313,76.8702601,43.2221586,76.9616506,11639.4
43.2505313,76.8702601,43.229005,76.9511179,11014.1
43.2505313,76.8702601,43.2433321,76.899253,4349.4
43.2505313,76.8702601,43.211473,76.9026963,7531.8
43.2505313,76.8702601,43.2204368,76.7857635,11740.3
43.2505313,76.8702601,43.1689272,76.8749624,13966.0
43.2505313,76.8702601,43.2472278,76.9139139,4912.7
43.2505313,76.8702601,43.1689272,76.8749624,13966.0
43.2505313,76.8702601,43.19680975,76.90404455,9718.4
43.2505313,76.8702601,43.2628739,76.9011443,3707.4
43.2505313,76.8702601,43.2606054,76.83750205,4834.3
43.2505313,76.8702601,43.2008474,76.8923362,8324.3
43.2505313,76.8702601,43.2917858,76.9336137,8034.2
43.2505313,76.8702601,43.2068332,76.86997445,7051.6
43.2505313,76.8702601,43.2739942,76.8452762,4134.4
43.2505313,76.8702601,43.2633689,76.9407558,7585.2
43.2505313,76.8702601,43.2458803,76.852914,1674.6
43.2505313,76.8702601,43.2511672,76.85894415,1526.2
43.2505313,76.8702601,43.235054,76.8427977,3769.1
43.2505313,76.8702601,43.2251445,76.7830533,11904.0
43.2505313,76.8702601,43.2423672,76.9043865,4745.6
43.2505313,76.8702601,43.24031,76.8344284,3244.9
43.2505313,76.8702601,43.2728513,76.8566472,3406.7
43.2505313,76.8702601,43.2101992,76.8715631,6674.5
43.2505313,76.8702601,43.208212,76.8707591,6872.7
43.2505313,76.8702601,43.18007895,76.82773865,12009.8
43.2505313,76.8702601,43.20952555,76.86445,8763.0
43.2505313,76.8702601,43.2514581,76.9033057,3513.3
43.2505313,76.8702601,43.2254928,76.9609562,11208.8
43.2505313,76.8702601,43.2294252,76.9385668,10591.1
43.2505313,76.8702601,43.2584457,76.9447509,8733.9
43.2505313,76.8702601,43.2357087,76.82547185,4471.2
43.2505313,76.8702601,43.2357087,76.82547185,4471.2
43.2505313,76.8702601,43.2726726,76.8457504,3993.4
43.2505313,76.8702601,43.2344494,76.8294656,4447.0
43.2505313,76.8702601,43.2344494,76.8294656,4447.0
43.2505313,76.8702601,43.339039,76.9833676,16441.1
43.2505313,76.8702601,43.2616093,76.92875275,6507.0
43.2505313,76.8702601,43.30654725,76.9242667,10148.5
43.2505313,76.8702601,43.2676293,76.9062369,5205.6
43.2505313,76.8702601,43.31933235,76.91768165,12244.9
43.2505313,76.8702601,43.27593965,76.9603773,9136.4
43.2505313,76.8702601,43.2784631,76.9210158,6777.9
43.2505313,76.8702601,43.3555529,76.992028,19123.3
43.2505313,76.8702601,43.2750988,76.9083213,5757.2
43.2505313,76.8702601,43.2630142,76.8997934,3502.9
43.2505313,76.8702601,43.2725187,76.8872584,3642.0
43.2138504,76.901498,43.2505313,76.8702601,6749.6
43.2138504,76.901498,43.2138504,76.901498,0.0
43.2138504,76.901498,43.2334994,76.9594001,9214.6
43.2138504,76.901498,43.2221586,76.9616506,8733.3
43.2138504,76.901498,43.2221586,76.9616506,8733.3
43.2138504,76.901498,43.229005,76.9511179,7291.6
43.2138504,76.901498,43.2433321,76.899253,3731.4
43.2138504,76.901498,43.211473,76.9026963,531.8
43.2138504,76.901498,43.2204368,76.7857635,15976.4
43.2138504,76.901498,43.1689272,76.8749624,8449.3
43.2138504,76.901498,43.2472278,76.9139139,4798.0
43.2138504,76.901498,43.1689272,76.8749624,8449.3
43.2138504,76.901498,43.19680975,76.90404455,3584.1
43.2138504,76.901498,43.2628739,76.9011443,7336.6
43.2138504,76.901498,43.2606054,76.83750205,12727.5
43.2138504,76.901498,43.2008474,76.8923362,2991.6
43.2138504,76.901498,43.2917858,76.9336137,11952.0
43.2138504,76.901498,43.2068332,76.86997445,6142.0
43.2138504,76.901498,43.2739942,76.8452762,12499.4
43.2138504,76.901498,43.2633689,76.9407558,8325.8
43.2138504,76.901498,43.2458803,76.852914,7453.4
43.2138504,76.901498,43.2511672,76.85894415,7924.5
43.2138504,76.901498,43.235054,76.8427977,9753.8
43.2138504,76.901498,43.2251445,76.7830533,16104.5
43.2138504,76.901498,43.2423672,76.9043865,3593.2
43.2138504,76.901498,43.24031,76.8344284,9023.7
43.2138504,76.901498,43.2728513,76.8566472,11771.7
43.2138504,76.901498,43.2101992,76.8715631,5331.0
43.2138504,76.901498,43.208212,76.8707591,5529.2
43.2138504,76.901498,43.18007895,76.82773865,11194.3
43.2138504,76.901498,43.20952555,76.86445,6336.1
43.2138504,76.901498,43.2514581,76.9033057,4775.1
43.2138504,76.901498,43.2254928,76.9609562,8302.6
43.2138504,76.901498,43.2294252,76.9385668,6531.9
43.2138504,76.901498,43.2584457,76.9447509,8642.7
43.2138504,76.901498,43.2357087,76.82547185,11533.7
43.2138504,76.901498,43.2357087,76.82547185,11533.7
43.2138504,76.901498,43.2726726,76.8457504,12358.4
43.2138504,76.901498,43.2344494,76.8294656,10909.0
43.2138504,76.901498,43.2344494,76.8294656,10909.0
43.2138504,76.901498,43.339039,76.9833676,20358.9
43.2138504,76.901498,43.2616093,76.92875275,7223.0
43.2138504,76.901498,43.30654725,76.9242667,14066.3
43.2138504,76.901498,43.2676293,76.9062369,7742.2
43.2138504,76.901498,43.31933235,76.91768165,16162.7
43.2138504,76.901498,43.27593965,76.9603773,11673.0
43.2138504,76.901498,43.2784631,76.9210158,10695.7
43.2138504,76.901498,43.3555529,76.992028,23041.1
43.2138504,76.901498,43.2750988,76.9083213,8387.6
43.2138504,76.901498,43.2630142,76.8997934,7132.1
43.2138504,76.901498,43.2725187,76.8872584,8248.6
43.2334994,76.9594001,43.2505313,76.8702601,9727.6
43.2334994,76.9594001,43.2138504,76.901498,8633.9
43.2334994,76.9594001,43.2334994,76.9594001,0.0
43.2334994,76.9594001,43.2221586,76.9616506,2253.3
43.2334994,76.9594001,43.2221586,76.9616506,2253.3
43.2334994,76.9594001,43.229005,76.9511179,1736.8
43.2334994,76.9594001,43.2433321,76.899253,6223.6
43.2334994,76.9594001,43.211473,76.9026963,8077.4
43.2334994,76.9594001,43.2204368,76.7857635,20501.7
43.2334994,76.9594001,43.1689272,76.8749624,13345.1
43.2334994,76.9594001,43.2472278,76.9139139,5435.6
43.2334994,76.9594001,43.1689272,76.8749624,13345.1
43.2334994,76.9594001,43.19680975,76.90404455,8722.9
43.2334994,76.9594001,43.2628739,76.9011443,8984.7
43.2334994,76.9594001,43.2606054,76.83750205,13813.1
43.2334994,76.9594001,43.2008474,76.8923362,8213.1
43.2334994,76.9594001,43.2917858,76.9336137,8016.2
43.2334994,76.9594001,43.2068332,76.86997445,11037.8
43.2334994,76.9594001,43.2739942,76.8452762,15481.9
43.2334994,76.9594001,43.2633689,76.9407558,4723.1
43.2334994,76.9594001,43.2458803,76.852914,10435.9
43.2334994,76.9594001,43.2511672,76.85894415,11277.4
43.2334994,76.9594001,43.235054,76.8427977,10782.9
43.2334994,76.9594001,43.2251445,76.7830533,20665.3
43.2334994,76.9594001,43.2423672,76.9043865,5834.7
43.2334994,76.9594001,43.24031,76.8344284,12006.3
43.2334994,76.9594001,43.2728513,76.8566472,14754.2
43.2334994,76.9594001,43.2101992,76.8715631,9324.4
43.2334994,76.9594001,43.208212,76.8707591,9522.5
43.2334994,76.9594001,43.18007895,76.82773865,16090.1
43.2334994,76.9594001,43.20952555,76.86445,9556.0
43.2334994,76.9594001,43.2514581,76.9033057,6965.5
43.2334994,76.9594001,43.2254928,76.9609562,1822.6
43.2334994,76.9594001,43.2294252,76.9385668,2964.3
43.2334994,76.9594001,43.2584457,76.9447509,4343.3
43.2334994,76.9594001,43.2357087,76.82547185,13232.6
