x1,y1,x2,y2,distance
43.2463811,76.8582567,43.2463811,76.8582567,0.0
43.2463811,76.8582567,43.2161117,76.8228647,6035.7
43.2463811,76.8582567,43.3229252,76.9210882,14314.4
43.2463811,76.8582567,43.18664,76.877431,11412.9
43.2463811,76.8582567,43.30075385,76.8559894,7909.0
43.2463811,76.8582567,43.2102929,76.8833597,5980.4
43.2463811,76.8582567,43.2446487,76.9037549,5539.2
43.2463811,76.8582567,43.3585501,76.8674824,19253.2
43.2463811,76.8582567,43.332486,76.99322,18587.4
43.2463811,76.8582567,43.2439023,76.9076946,5395.9
43.2463811,76.8582567,43.2550105,76.8632033,1892.1
43.2463811,76.8582567,43.3567329,76.9224159,15683.1
43.2463811,76.8582567,43.21967775,76.8595201,4355.2
43.2463811,76.8582567,43.2145022,76.9639997,13057.0
43.2463811,76.8582567,43.24310815,76.81210395,5079.2
43.2463811,76.8582567,43.2492799,76.9195653,5797.0
43.2463811,76.8582567,43.21237205,76.85057765,6558.8
43.2463811,76.8582567,43.2679592,76.8747418,4083.7
43.2463811,76.8582567,43.23701825,76.8352965,3197.0
43.2463811,76.8582567,43.32237645,76.9128779,11777.2
43.2463811,76.8582567,43.2365544,76.8520039,1721.5
43.2463811,76.8582567,43.2755483,76.8383753,5423.1
43.2463811,76.8582567,43.2582417,76.9568297,8699.0
43.2463811,76.8582567,43.18867915,76.89555505,11735.1
43.2463811,76.8582567,43.2369691,76.9300795,8241.2
43.2463811,76.8582567,43.2291834,76.8909828,5304.5
43.2463811,76.8582567,43.2514916,76.9338068,7407.8
43.2463811,76.8582567,43.2797637,76.9559056,12890.8
43.2463811,76.8582567,43.2663859,76.8834729,4829.9
43.2463811,76.8582567,43.28640155,76.8674195,5756.3
43.2463811,76.8582567,43.23129525,76.86337305,3143.7
43.2463811,76.8582567,43.2027044,76.8758641,9021.3
43.2463811,76.8582567,43.3321987,76.9525701,15615.9
43.2463811,76.8582567,43.2523979,76.8786157,2373.5
43.2463811,76.8582567,43.2555151,76.9196955,5803.0
43.2463811,76.8582567,43.2539966,76.9547191,8449.6
43.2463811,76.8582567,43.1933722,76.9030888,11545.8
43.2463811,76.8582567,43.2065341,76.9061231,8996.2
43.2463811,76.8582567,43.2561807,76.8868823,3499.5
43.2463811,76.8582567,43.2102549,76.9496233,12788.8
43.2463811,76.8582567,43.2279438,76.8996517,6420.1
