x1,y1,x2,y2,distance
43.2342588,76.8761948,43.2342588,76.8761948,0.0
43.2342588,76.8761948,43.2179164,76.8801582,3387.5
43.2342588,76.8761948,43.24310815,76.81210395,7691.1
43.2342588,76.8761948,43.27921495,76.8224325,10245.0
43.2342588,76.8761948,43.2292388,76.8917237,3076.2
43.2342588,76.8761948,43.2339001,76.8847746,1622.7
43.2342588,76.8761948,43.295584,76.971939,14273.1
43.2342588,76.8761948,43.295584,76.971939,14273.1
43.2342588,76.8761948,43.15795785,76.906767,13274.0
43.2342588,76.8761948,43.2127174,76.8566985,3413.5
43.2342588,76.8761948,43.2162503,76.8595201,3045.7
43.2342588,76.8761948,43.19725725,76.8842871,6871.8
43.2342588,76.8761948,43.2982855,76.9406916,12139.8
43.2342588,76.8761948,43.30110455,76.8716037,10223.0
43.2342588,76.8761948,43.3196818,76.9180252,14980.1
43.2342588,76.8761948,43.22923415,76.91922605,5648.8
43.2342588,76.8761948,43.204443,76.8718207,4510.7
43.2342588,76.8761948,43.20431255,76.89795705,5774.6
43.2342588,76.8761948,43.20877995,76.7997088,7698.7
43.2342588,76.8761948,43.2207133,76.934121,9071.0
43.2342588,76.8761948,43.2250668,76.8815626,2075.1
43.2342588,76.8761948,43.30654725,76.9242667,12855.7
43.2342588,76.8761948,43.2365544,76.8520039,2585.8
43.2342588,76.8761948,43.2457976,76.8980822,3964.7
43.2342588,76.8761948,43.3122579,76.9752398,16374.0
43.2342588,76.8761948,43.2483474,76.8693308,3883.1
43.2342588,76.8761948,43.2517956,76.8691657,3271.5
43.2342588,76.8761948,43.2670892,76.9564722,11290.2
43.2342588,76.8761948,43.2204536,76.93991815,8126.3
43.2342588,76.8761948,43.2472278,76.9139139,5487.7
43.2342588,76.8761948,43.2514966,76.9113208,5901.0
43.2342588,76.8761948,43.197027,76.8818331,6721.9
43.2342588,76.8761948,43.2288355,76.923999,5498.9
43.2342588,76.8761948,43.2323356,76.8933888,2591.0
43.2342588,76.8761948,43.222345,76.8734033,2271.9
43.2342588,76.8761948,43.2247205,76.9547564,8786.0
43.2342588,76.8761948,43.2204669,76.8145069,9063.0
43.2342588,76.8761948,43.2204669,76.8145069,9063.0
43.2342588,76.8761948,43.2004898,76.8958504,6012.5
43.2342588,76.8761948,43.2985944,76.9028675,10968.1
43.2342588,76.8761948,43.2610999,76.9176948,8163.9
43.2342588,76.8761948,43.2478221,76.9330741,7287.3
43.2342588,76.8761948,43.29572145,76.8542808,10569.2
43.2342588,76.8761948,43.1951445,76.8927007,6718.9
43.2342588,76.8761948,43.1995437,76.887184,5133.8
43.2342588,76.8761948,43.3011716,76.9523564,13514.6
43.2342588,76.8761948,43.2472283,76.9326842,6920.2
43.2342588,76.8761948,43.2472283,76.9326842,6920.2
43.2342588,76.8761948,43.2472283,76.9326842,6920.2
43.2342588,76.8761948,43.24310815,76.81210395,7691.1
43.2342588,76.8761948,43.26222165,76.90785675,6827.3
43.2342588,76.8761948,43.26222165,76.90785675,6827.3
43.2342588,76.8761948,43.2127174,76.8566985,3413.5
43.2342588,76.8761948,43.3567329,76.9224159,16879.7
43.2342588,76.8761948,43.2170579,76.8566664,3317.3
43.2342588,76.8761948,43.2533101,76.876781,3691.5
43.2342588,76.8761948,43.238705,76.9035759,3680.7
43.2342588,76.8761948,43.20862985,76.79418165,8176.4
43.2342588,76.8761948,43.2156267,76.9504554,8915.8
43.2342588,76.8761948,43.2711582,76.8829154,7207.6
43.2342588,76.8761948,43.2227452,76.8954703,3914.5
43.2342588,76.8761948,43.2615503,76.919673,7262.5
43.2342588,76.8761948,43.41474255,76.96768285,36075.7
43.2342588,76.8761948,43.21221465,76.8500379,4063.8
43.2342588,76.8761948,43.238668,76.76490785,12392.3
43.2342588,76.8761948,43.30654725,76.9242667,12855.7
43.2342588,76.8761948,43.2618655,76.8216493,7834.4
43.2342588,76.8761948,43.26077805,76.93614425,8478.5
43.2342588,76.8761948,43.2220917,76.8231605,6317.9
43.2342588,76.8761948,43.2297926,76.9591751,9155.3
43.2342588,76.8761948,43.2023748,76.8995457,6134.8
43.2342588,76.8761948,43.2288975,76.9530396,9696.0
43.2342588,76.8761948,43.22923415,76.91922605,5648.8
43.2342588,76.8761948,43.1892823,76.6862011,22228.4
43.2342588,76.8761948,43.2102929,76.8833597,4159.1
43.2342588,76.8761948,43.1920047,76.9157235,8666.0
43.2342588,76.8761948,43.2511672,76.85894415,3933.9
43.2342588,76.8761948,43.2786892,76.82269335,10283.9
43.2342588,76.8761948,43.24310815,76.81210395,7691.1
43.2342588,76.8761948,43.24237605,76.83323355,6108.9
43.2342588,76.8761948,43.2338699,76.9038929,3488.0
43.2342588,76.8761948,43.2211398,76.8346982,4634.1
43.2342588,76.8761948,43.2622685,76.9238432,8045.8
43.2342588,76.8761948,43.2464232,76.8908391,3576.1
43.2342588,76.8761948,43.2872989,76.9428301,12369.2
43.2342588,76.8761948,43.2675436,76.9557673,10934.3
43.2342588,76.8761948,43.2470233,76.9477593,7816.1
43.2342588,76.8761948,43.2675436,76.9557673,10934.3
43.2342588,76.8761948,43.2708075,76.96100575,11118.8
43.2342588,76.8761948,43.2516573,76.92195765,6822.2
43.2342588,76.8761948,43.29554805,76.83850315,9769.3
43.2342588,76.8761948,43.2204669,76.8152383,9117.2
43.2342588,76.8761948,43.2338716,76.7773613,10085.9
43.2342588,76.8761948,43.19965915,76.8747711,5699.1
43.2342588,76.8761948,43.2894454,76.8593011,9663.6
43.2342588,76.8761948,43.2555597,76.9222484,6935.2
43.2342588,76.8761948,43.3122579,76.9752398,16374.0
43.2342588,76.8761948,43.250496,76.8978869,4524.1
43.2342588,76.8761948,43.2312834,76.9081689,4252.4
43.2342588,76.8761948,43.2132124,76.878717,3252.8
43.2342588,76.8761948,43.2725187,76.8872584,7799.5
43.2179164,76.8801582,43.2342588,76.8761948,3577.0
43.2179164,76.8801582,43.2179164,76.8801582,0.0
43.2179164,76.8801582,43.24310815,76.81210395,9909.4
43.2179164,76.8801582,43.27921495,76.8224325,12463.3
43.2179164,76.8801582,43.2292388,76.8917237,1795.8
43.2179164,76.8801582,43.2339001,76.8847746,3046.3
43.2179164,76.8801582,43.295584,76.971939,14534.4
43.2179164,76.8801582,43.295584,76.971939,14534.4
43.2179164,76.8801582,43.15795785,76.906767,10156.0
43.2179164,76.8801582,43.2127174,76.8566985,2726.0
43.2179164,76.8801582,43.2162503,76.8595201,2358.2
43.2179164,76.8801582,43.19725725,76.8842871,2603.4
43.2179164,76.8801582,43.2982855,76.9406916,12401.2
43.2179164,76.8801582,43.30110455,76.8716037,13183.8
43.2179164,76.8801582,43.3196818,76.9180252,15241.5
43.2179164,76.8801582,43.22923415,76.91922605,5397.5
43.2179164,76.8801582,43.204443,76.8718207,2309.0
43.2179164,76.8801582,43.20431255,76.89795705,2763.7
43.2179164,76.8801582,43.20877995,76.7997088,8230.0
43.2179164,76.8801582,43.2207133,76.934121,7296.3
43.2179164,76.8801582,43.2250668,76.8815626,2379.5
43.2179164,76.8801582,43.30654725,76.9242667,13117.1
43.2179164,76.8801582,43.2365544,76.8520039,3421.4
43.2179164,76.8801582,43.2457976,76.8980822,4077.5
43.2179164,76.8801582,43.3122579,76.9752398,16635.4
43.2179164,76.8801582,43.2483474,76.8693308,5938.2
43.2179164,76.8801582,43.2517956,76.8691657,5952.3
43.2179164,76.8801582,43.2670892,76.9564722,10462.3
43.2179164,76.8801582,43.2204536,76.93991815,6767.0
43.2179164,76.8801582,43.2472278,76.9139139,5092.0
43.2179164,76.8801582,43.2514966,76.9113208,5641.1
43.2179164,76.8801582,43.197027,76.8818331,2759.7
43.2179164,76.8801582,43.2288355,76.923999,4945.2
43.2179164,76.8801582,43.2323356,76.8933888,2185.4
43.2179164,76.8801582,43.222345,76.8734033,1254.4
43.2179164,76.8801582,43.2247205,76.9547564,8041.2
43.2179164,76.8801582,43.2204669,76.8145069,9317.0
43.2179164,76.8801582,43.2204669,76.8145069,9317.0
43.2179164,76.8801582,43.2004898,76.8958504,3001.6
43.2179164,76.8801582,43.2985944,76.9028675,11229.5
43.2179164,76.8801582,43.2610999,76.9176948,7187.0
43.2179164,76.8801582,43.2478221,76.9330741,7612.0
43.2179164,76.8801582,43.29572145,76.8542808,12493.5
43.2179164,76.8801582,43.1951445,76.8927007,3708.0
43.2179164,76.8801582,43.1995437,76.887184,2172.6
43.2179164,76.8801582,43.3011716,76.9523564,13775.9
43.2179164,76.8801582,43.2472283,76.9326842,6097.7
43.2179164,76.8801582,43.2472283,76.9326842,6097.7
43.2179164,76.8801582,43.2472283,76.9326842,6097.7
43.2179164,76.8801582,43.24310815,76.81210395,9909.4
43.2179164,76.8801582,43.26222165,76.90785675,7088.7
43.2179164,76.8801582,43.26222165,76.90785675,7088.7
43.2179164,76.8801582,43.2127174,76.8566985,2726.0
43.2179164,76.8801582,43.3567329,76.9224159,17141.1
43.2179164,76.8801582,43.2170579,76.8566664,2629.8
43.2179164,76.8801582,43.2533101,76.876781,5315.7
43.2179164,76.8801582,43.238705,76.9035759,3793.5
43.2179164,76.8801582,43.20862985,76.79418165,8707.7
43.2179164,76.8801582,43.2156267,76.9504554,7556.5
43.2179164,76.8801582,43.2711582,76.8829154,7469.0
43.2179164,76.8801582,43.2227452,76.8954703,2041.3
43.2179164,76.8801582,43.2615503,76.919673,6866.8
43.2179164,76.8801582,43.41474255,76.96768285,36337.0
43.2179164,76.8801582,43.21221465,76.8500379,3376.4
43.2179164,76.8801582,43.238668,76.76490785,14610.6
43.2179164,76.8801582,43.30654725,76.9242667,13117.1
43.2179164,76.8801582,43.2618655,76.8216493,10052.8
43.2179164,76.8801582,43.26077805,76.93614425,8082.8
43.2179164,76.8801582,43.2220917,76.8231605,7108.6
43.2179164,76.8801582,43.2297926,76.9591751,8957.7
43.2179164,76.8801582,43.2023748,76.8995457,3085.7
43.2179164,76.8801582,43.2288975,76.9530396,8336.6
43.2179164,76.8801582,43.22923415,76.91922605,5397.5
43.2179164,76.8801582,43.1892823,76.6862011,22281.5
43.2179164,76.8801582,43.2102929,76.8833597,895.5
43.2179164,76.8801582,43.1920047,76.9157235,6933.5
43.2179164,76.8801582,43.2511672,76.85894415,5858.2
43.2179164,76.8801582,43.2786892,76.82269335,12502.2
43.2179164,76.8801582,43.24310815,76.81210395,9909.4
43.2179164,76.8801582,43.24237605,76.83323355,8030.7
43.2179164,76.8801582,43.2338699,76.9038929,2839.3
43.2179164,76.8801582,43.2211398,76.8346982,5154.3
43.2179164,76.8801582,43.2622685,76.9238432,7650.1
43.2179164,76.8801582,43.2464232,76.8908391,3837.5
43.2179164,76.8801582,43.2872989,76.9428301,12630.6
43.2179164,76.8801582,43.2675436,76.9557673,10353.6
43.2179164,76.8801582,43.2470233,76.9477593,7793.8
43.2179164,76.8801582,43.2675436,76.9557673,10353.6
43.2179164,76.8801582,43.2708075,76.96100575,11380.2
43.2179164,76.8801582,43.2516573,76.92195765,6220.1
43.2179164,76.8801582,43.29554805,76.83850315,13394.1
43.2179164,76.8801582,43.2204669,76.8152383,9371.1
43.2179164,76.8801582,43.2338716,76.7773613,12304.3
43.2179164,76.8801582,43.19965915,76.8747711,2797.5
43.2179164,76.8801582,43.2894454,76.8593011,11587.9
43.2179164,76.8801582,43.2555597,76.9222484,6333.1
43.2179164,76.8801582,43.3122579,76.9752398,16635.4
43.2179164,76.8801582,43.250496,76.8978869,4513.2
43.2179164,76.8801582,43.2312834,76.9081689,3856.7
43.2179164,76.8801582,43.2132124,76.878717,940.1
43.2179164,76.8801582,43.2725187,76.8872584,7299.4
43.24310815,76.81210395,43.2342588,76.8761948,8627.5
43.24310815,76.81210395,43.2179164,76.8801582,10406.8
43.24310815,76.81210395,43.24310815,76.81210395,0.0
43.24310815,76.81210395,43.27921495,76.8224325,7137.1
43.24310815,76.81210395,43.2292388,76.8917237,10978.2
43.24310815,76.81210395,43.2339001,76.8847746,9253.6
43.24310815,76.81210395,43.295584,76.971939,16785.9
43.24310815,76.81210395,43.295584,76.971939,16785.9
43.24310815,76.81210395,43.15795785,76.906767,17323.1
43.24310815,76.81210395,43.2127174,76.8566985,7465.9
43.24310815,76.81210395,43.2162503,76.8595201,7887.9
43.24310815,76.81210395,43.19725725,76.8842871,10920.9
43.24310815,76.81210395,43.2982855,76.9406916,14652.7
43.24310815,76.81210395,43.30110455,76.8716037,11687.7
43.24310815,76.81210395,43.3196818,76.9180252,17492.9
43.24310815,76.81210395,43.22923415,76.91922605,13572.8
43.24310815,76.81210395,43.204443,76.8718207,10076.2
43.24310815,76.81210395,43.20431255,76.89795705,11611.6
43.24310815,76.81210395,43.20877995,76.7997088,6558.1
43.24310815,76.81210395,43.2207133,76.934121,15910.5
43.24310815,76.81210395,43.2250668,76.8815626,9546.5
43.24310815,76.81210395,43.30654725,76.9242667,15368.6
43.24310815,76.81210395,43.2365544,76.8520039,5685.9
43.24310815,76.81210395,43.2457976,76.8980822,9621.1
43.24310815,76.81210395,43.3122579,76.9752398,18886.9
43.24310815,76.81210395,43.2483474,76.8693308,6606.9
43.24310815,76.81210395,43.2517956,76.8691657,6906.9
43.24310815,76.81210395,43.2670892,76.9564722,14387.7
43.24310815,76.81210395,43.2204536,76.93991815,16995.4
43.24310815,76.81210395,43.2472278,76.9139139,10789.8
43.24310815,76.81210395,43.2514966,76.9113208,10166.0
43.24310815,76.81210395,43.197027,76.8818331,10771.0
43.24310815,76.81210395,43.2288355,76.923999,14648.7
43.24310815,76.81210395,43.2323356,76.8933888,10500.7
43.24310815,76.81210395,43.222345,76.8734033,9088.4
43.24310815,76.81210395,43.2247205,76.9547564,18210.2
43.24310815,76.81210395,43.2204669,76.8145069,5779.7
43.24310815,76.81210395,43.2204669,76.8145069,5779.7
43.24310815,76.81210395,43.2004898,76.8958504,12233.6
43.24310815,76.81210395,43.2985944,76.9028675,13480.9
43.24310815,76.81210395,43.2610999,76.9176948,11261.4
43.24310815,76.81210395,43.2478221,76.9330741,12479.1
43.24310815,76.81210395,43.29572145,76.8542808,11078.6
43.24310815,76.81210395,43.1951445,76.8927007,12822.3
43.24310815,76.81210395,43.1995437,76.887184,11020.5
43.24310815,76.81210395,43.3011716,76.9523564,16027.4
43.24310815,76.81210395,43.2472283,76.9326842,13103.3
43.24310815,76.81210395,43.2472283,76.9326842,13103.3
