x_coord	y_coord	Weight	DeliveryTimeRange	UnloadingTime
84.98817799628723	14.420908725200544	7.350265544002839	00:50-03:22	10
70.32802644679738	56.93977834606285	2.5850402609459877	12:35-15:40	10
1.6511291307672482	51.91750791229204	17.51403140547066	03:35-04:34	10
1.151202106429916	16.845591556352723	9.911461089527656	06:11-14:52	10
95.48837180193523	9.585124834917359	16.982333973426844	04:22-11:41	10
28.61274492321968	89.02024089575397	18.986586803821247	08:24-13:56	10
65.34133842399112	24.983355527098126	3.718019549967037	07:21-09:14	10
76.61816301657413	78.6773479821056	17.577687012175016	02:56-08:17	10
23.546027922334357	52.940106166429935	11.04287877983425	04:04-07:08	10
92.15483491927121	69.5309478686911	14.342486563779666	14:09-15:36	10
97.11047822612431	69.38317670339738	13.472914390136092	10:37-15:04	10
46.92175601275458	91.40638652264846	12.715646020606066	04:20-05:18	10
60.56400077869891	65.43645937918554	19.927608670736248	05:17-06:50	10
98.64262498518409	16.90328834560986	15.743765463322202	02:42-08:29	10
80.08896331065353	73.52974368606837	23.83558404200467	11:51-15:30	10
85.82462675173257	65.29430095882726	1.0	03:34-07:52	10
59.78375063798993	24.604473826739937	12.174295724094465	11:56-12:56	10
42.88400820710835	83.11352992375296	12.80787517380494	12:56-15:03	10
0.7013288791800076	18.453613012432324	29.558623443531665	13:48-14:51	10
17.055867045590066	42.15670677071197	15.223479780183476	12:28-14:30	10
70.28697090692701	70.97330050264677	22.50229408131695	11:14-12:59	10
61.89614411361488	80.91250925003088	15.853041655137536	10:25-12:04	10
37.73801339388899	7.798216077935615	15.883572774618303	05:14-09:34	10
85.69712226780841	16.01018830867461	17.77576468482141	01:36-01:59	10
33.710072647602416	31.536821314913276	20.910540354724876	13:54-15:23	10
78.20654795830484	10.68740453945688	12.639706682779243	06:52-16:08	10
31.965255858391515	86.90904614787516	1.0	02:51-06:28	10
19.344654997461387	11.064697164935634	9.99474736599415	01:46-03:57	10
39.49090262048036	75.52023018692674	2.1540664817120074	09:00-15:06	10
26.782027192600665	52.749412375408575	17.968512836886266	08:59-15:09	10
47.98960543302224	48.08734231459132	5.687576351463855	06:15-12:01	10
34.20829349093224	17.364599996370757	11.75827360395632	08:44-09:45	10
