x_coord	y_coord	Weight	DeliveryTimeRange	UnloadingTime
0.9164553697057176	0.6184960408538774	11	379-507	10
0.49613233245193555	0.9870400133305441	7	393-627	10
0.209541282842584	0.00887344432206516	21	317-532	10
0.1240044823087938	0.7505975546373097	11	189-505	10
0.8197917945302968	0.11512287610059846	25	30-249	10
0.5851427291891059	0.9809110470023551	30	165-304	10
0.8526335209908933	0.673685742994162	2	252-371	10
0.2027535492767195	0.07388231872097384	20	376-452	10
0.3023979153424049	0.09942825322256876	2	248-316	10
0.990051771478048	0.6669066103318532	1	890-928	10
0.9280687136865885	0.8570310475970203	14	589-903	10
0.47026030516819795	0.11301722840858586	17	273-788	10
0.5823777678422979	0.033342711128174995	37	43-50	10
0.3168441078927787	0.6672282277394384	13	240-692	10
0.533264836279974	0.0654904317758851	6	262-705	10
0.4325927463336231	0.28759174649933883	24	375-636	10
0.7766487942987144	0.64288029860959	13	425-506	10
0.26308627224261527	0.8522664798925691	21	323-498	10
0.5537767007892882	0.8428676915948516	5	134-325	10
0.26483570393784417	0.15682215130667476	26	877-948	10
0.3660322210765684	0.4956096632118763	22	843-909	10
0.45648198520014294	0.9422019285944823	23	191-417	10
0.5939355918865983	0.9724654346258224	29	791-803	10
0.3333652730169898	0.20734331431885278	7	785-954	10
0.07157252161607963	0.6281316650009208	16	186-435	10
0.18525281306975383	0.4602841229928589	24	139-508	10
0.4270394877368511	0.19934177212505388	2	521-802	10
0.713999113639107	0.8856387276233811	5	783-916	10
0.6682945515827241	0.58771453451425	21	542-860	10
0.388268054368366	0.3137782258824342	8	907-956	10
0.4412826454451879	0.6000865722354263	6	768-939	10
0.8616325446820825	0.5723459211899699	13	857-943	10
0.8413064114964147	0.47645565049469296	28	355-525	10
0.5439046909518289	0.9003935858149893	1	878-913	10
0.8615971384787289	0.15031366887240638	17	731-827	10
0.1685015254522284	0.4739448917428726	21	801-827	10
0.12058107990521683	0.5151562476852714	21	279-336	10
0.6504372663978177	0.7014832519924573	1	306-321	10
0.06048533523420918	0.7361930921944434	24	166-407	10
0.3114904424118673	0.12376474636318413	12	54-183	10
0.7143899227386324	0.9684375008128043	17	501-907	10
0.20860045140114003	0.6927482952432877	24	895-918	10
0.5258634295129252	0.020015384314102325	23	448-726	10
0.9713055695832831	0.4148462582522179	26	185-452	10
0.9318484599760258	0.6474389498027483	11	630-855	10
0.33874257744191316	0.30866678504704315	25	433-952	10
0.09403231385054345	0.43072811480304096	12	775-925	10
0.1083506299959145	0.8271111085304051	6	183-457	10
0.3942233901212925	0.5728655176647962	1	937-939	10
0.5420549833975407	0.1334978767697822	11	367-403	10
0.6689471196883822	0.1582951981913745	0.0	0-1000	0
