x_coord	y_coord	Weight	DeliveryTimeRange	UnloadingTime
0.2173281602709306	0.8048000668587808	11	426-691	10
0.0009857690474922576	0.6670885111723325	33	592-914	10
0.5645861256167054	0.22231418217382015	4	828-854	10
0.5524606433863917	0.7814100374624465	5	93-101	10
0.01126717983819181	0.8380565511438239	17	235-259	10
0.5827670316427789	0.41570838722281755	10	417-529	10
0.15926577572507672	0.36139834377600955	9	450-916	10
0.0057723581202207	0.7025390981875844	22	419-667	10
0.74894189926412	0.7331375721472214	17	631-652	10
0.9743452298216316	0.826482212685412	4	839-934	10
0.825239829450996	0.8018867256000507	24	598-943	10
0.4186834433291734	0.7003795177220865	1	175-566	10
0.5972659219535336	0.5792723823193366	21	634-966	10
0.7957035774812321	0.04619712543986698	28	921-954	10
0.16488160716846223	0.41640849969008564	1	355-406	10
0.2165918776317297	0.7708065261298305	27	629-927	10
0.2570175034027403	0.017865422548126286	14	566-933	10
0.7210968783214563	0.6787220685691518	17	235-281	10
0.32523721346689505	0.11411597176544497	1	100-142	10
0.27786100854510387	0.1803706295237787	2	688-864	10
0.040579882042005355	0.7287060512811527	3	485-584	10
0.36591131907200825	0.7783596972575813	9	197-507	10
0.501861518352093	0.9246342095899704	15	478-565	10
0.23252576002086278	0.31858831692272593	18	204-732	10
0.8014892635349773	0.8485990631556094	1	526-604	10
0.3962453888518097	0.974161756176513	24	77-183	10
0.35177527467781056	0.4389334155550866	20	442-625	10
0.792636855121485	0.6626268618326548	21	74-245	10
0.984581120889208	0.4850782533679586	7	186-667	10
0.2598484136248145	0.349047276438779	5	259-528	10
0.0041957348076627765	0.06372770833386965	16	724-914	10
0.38592884523831383	0.6203152709173432	14	71-233	10
0.25026939255548164	0.9267108109942432	20	331-753	10
0.7661533632435428	0.6381592535868684	23	726-928	10
0.950668913403255	0.1885479657356307	17	587-724	10
0.4861582284027546	0.26827762317440873	7	694-967	10
0.17802966092423633	0.28167793544666886	13	145-586	10
0.7430299688663694	0.9937327423904729	16	661-843	10
0.46921881452056435	0.8447580142083783	14	874-937	10
0.8424192162632357	0.6502261609590085	9	395-956	10
0.8444014497312263	0.6972094958738394	9	673-676	10
0.19771264705093228	0.9751245540791956	14	726-866	10
0.9471926056080677	0.8580288009291552	18	245-639	10
0.092414926778556	0.661396733871189	41	421-899	10
0.07397447796478529	0.9546276749417162	1	673-768	10
0.9522004469693223	0.008629109630037934	24	287-700	10
0.5984971316845856	0.5419651925691038	14	765-899	10
0.97263730754392	0.683084164315004	3	819-823	10
0.6009958494775147	0.7156691824527327	28	949-953	10
0.9393037980400962	0.7325469331656006	24	847-918	10
0.6803587261134403	0.37086726513680135	0.0	0-1000	0
