x_client	y_client	Weight
43.2482776	76.9093418	1.0
43.2561807	76.8868823	1.0
43.2195		76.8984768	1.0
43.3006174	76.8385396	1.0
43.3478127	76.9653133	1.0
43.36939205	76.98650655	1.0
43.248298	76.8918981	1.0
43.2552468	76.9558894	1.0
43.2518412	76.9547191	1.0
43.2655152	76.9509263	1.0
43.2369871	76.9130184	1.0
43.1814382	76.9559633	1.0
43.2466189	76.9130962	1.0
43.20877995	76.7997088	1.0
43.1689272	76.8749624	1.0
43.2406799	76.948842	1.0
43.235222	76.8189585	1.0
43.235222	76.8189585	1.0
43.3553016	76.9980256	1.0
43.2376215	76.8992868	1.0
43.2560807	76.9128517	1.0
43.2504963	76.8978869	1.0
43.2357087	76.8296549	1.0
43.2527765	76.8750623	1.0
43.3645842	76.962697	1.0
43.3546682	76.9491544	1.0
43.2219073	76.9304907	1.0
43.3616288	76.9628986	1.0
43.3024491	76.8719484	1.0
43.3557679	76.9255099	1.0
43.2071793	76.8839189	1.0
43.2468483	76.904844	1.0
43.24407085	76.7183358	1.0
43.2095505	76.8747711	1.0
43.2482653	76.9339806	1.0
43.25604695	76.7966867	1.0
43.20877995	76.7997088	1.0
43.2738287	76.8417343	1.0
43.2671466	76.8701593	1.0
43.3255984	76.9316732	1.0
43.2058435	76.8852249	1.0
43.2433429	76.8854987	1.0
43.2446566	76.9141276	1.0
43.20117005	76.88293975	1.0
43.244765	76.9423854	1.0
43.2620631	76.853002	1.0
43.3236932	76.9180206	1.0
43.2492421	76.9341562	1.0
43.2537544	76.9584099	1.0
43.2507198	76.8943895	1.0
43.2408051	76.9602103	1.0
43.1947113	76.8361902	1.0
43.2187953	76.8904231	1.0
43.2015353	76.9018757	1.0
43.196581	76.8982544	1.0
43.3162282	76.9008107	1.0
43.3024491	76.8719484	1.0
43.2219213	76.795345	1.0
43.21633405	76.99826	1.0
43.1968612	76.8818662	1.0
43.2738287	76.8417343	1.0
43.2647493	76.9475861	1.0
43.2352363	76.8946283	1.0
43.2661255	76.8991393	1.0
43.2386655	76.9077186	1.0
43.3859634	76.9991408	1.0
43.37042095	76.94507725	1.0
43.2071793	76.8839189	1.0
43.2483474	76.8693308	1.0
43.1895957	76.869235	1.0
43.24310815	76.81210395	1.0
43.370647	76.936624	1.0
43.2162551	76.8263636	1.0
43.27608025	76.8307719	1.0
43.2252371	76.954947	1.0
43.2330508	76.88774395	1.0
43.2072757	76.8633352	1.0
43.2086107	76.8261958	1.0
43.2349018	76.93852345	1.0
43.2424521	76.87783	1.0
43.2936978	76.9788788	1.0
43.361554	76.99480365	1.0
43.3234533	76.9179706	1.0
43.2258581	76.8312169	1.0
43.290662	76.94785	1.0
43.29321655	76.83067555	1.0
43.3447239	76.9878006	1.0
43.2511672	76.85894415	1.0
43.2297382	76.83869035	1.0
43.2367763	76.8981795	1.0
43.2652815	76.9008754	1.0
43.19667075	76.87723765	1.0
43.24058645	76.82583745	1.0
43.2338716	76.7773613	1.0
43.3006174	76.8385396	1.0
43.2587968	76.90076	1.0
43.3383375	76.9119483	1.0
43.3642832	76.9958946	1.0
43.2358654	76.90265715	1.0
43.25146715	76.9221284	1.0
43.2725187	76.8872584	0.0
