x_client	y_client	Weight
43.2509261	76.8791207	10.0
43.248029	76.9402457	10.0
43.2513278	76.9323016	10.0
43.2477693	76.9567896	10.0
43.23701205	76.88404035	10.0
43.23582945	76.91840755	10.0
43.3562342	76.8663081	10.0
43.2297382	76.83869035	10.0
43.220344	76.7898925	10.0
43.20877995	76.7997088	10.0
43.2841269	76.9552495	10.0
43.2594515	76.9598793	10.0
43.3555529	76.992028	10.0
43.2472947	76.9134958	10.0
43.195281	76.8641783	10.0
43.22985175	76.9503585	10.0
43.2384004	76.8998142	10.0
43.2502225	76.9253515	10.0
43.2552622	76.82486895	10.0
43.19725725	76.8842871	10.0
43.18007895	76.82707075	10.0
43.248543	76.9178946	10.0
43.3447239	76.9878006	10.0
43.2139907	76.8496226	10.0
43.2624706	76.9597603	10.0
43.38234485	76.6559029	10.0
43.2457976	76.8980822	10.0
43.37716095	76.97742755	10.0
43.2204669	76.8152383	10.0
43.3498993	76.9680641	10.0
43.2305852	76.9066379	10.0
43.2738287	76.8397937	10.0
43.208212	76.8707591	10.0
43.3576097	76.9800777	10.0
43.22794565	76.883286	10.0
43.258111	76.8351223	10.0
43.2058435	76.8852249	10.0
43.2555597	76.9222484	10.0
43.2406297	76.9135946	10.0
43.2789729	76.818901	10.0
43.19880735	76.91266385	10.0
43.3495543	76.9584999	10.0
43.2610979	76.8805737	10.0
43.2218822	76.8836228	10.0
43.2618517	76.821593	10.0
43.1614876	76.906767	10.0
43.3119702	76.8916634	10.0
43.3172303	76.9143568	10.0
43.3555529	76.992028	10.0
43.2526264	76.8673519	10.0
43.2583903	76.9357681	10.0
43.24021365	76.934374	10.0
43.2471018	76.8909649	10.0
43.2259693	76.9611074	10.0
43.3387322	76.9328861	10.0
43.3234533	76.9179706	10.0
43.187284	76.832958	10.0
43.12980545	76.905056	10.0
43.2355223	76.9075385	10.0
43.1972589	76.8891783	10.0
43.2220216	76.9325916	10.0
43.24310815	76.81210395	10.0
43.29321655	76.83067555	10.0
43.2365777	76.8974081	10.0
43.23434255	76.952582	10.0
43.2632018	76.821281	10.0
43.257839	76.936721	10.0
43.2789729	76.818901	10.0
43.2357087	76.8296549	10.0
43.200344	76.880427	10.0
43.2728697	76.8360863	10.0
43.2709798	76.9610872	10.0
43.2648837	76.9511104	10.0
43.2728697	76.8360863	10.0
43.220344	76.7898925	10.0
43.2123306	76.8465515	10.0
43.24237605	76.83323355	10.0
43.2478414	76.8765314	10.0
43.2301748	76.875281	1.0
43.3555529	76.992028	42.0
43.2981718	76.8608297	42.0
43.2659746	76.9012606	2.0
43.2161379	76.9652659	25.0
43.1969934	76.8825656	6.0
43.21633405	76.99826	1.0
43.2177621	76.9519284	2.0
43.2339001	76.8847746	16.0
43.2122625	76.9793961	2.0
43.1954854	76.9069576	8.0
43.2213535	76.8915894	37.0
43.2981718	76.8608297	1.0
43.17061515	76.81662085	10.0
43.1932605	76.901345	1.0
43.2360668	76.9521734	3.0
43.2360668	76.9521734	2.0
43.2118217	76.8424292	8.0
43.1932605	76.901345	1.0
43.2162095	76.8871345	10.0
43.2187587	76.9651518	10.0
43.2211294	76.7955286	10.0
43.2725187	76.8872584	0.0
