x_client	y_client	Weight
43.2190255	76.877546	1.0
43.3284328	76.9754224	1.0
43.30654725	76.92411785	1.0
43.2436129	76.9403286	1.0
43.2301748	76.875281	1.0
43.2400379	76.9567896	1.0
43.23585545	76.82193805	1.0
43.229186	76.8429283	1.0
43.2479312	76.87344115	10.0
43.2413045	76.9027449	1.0
43.339039	76.9833676	1.0
43.1961283	76.868152	1.0
43.23701825	76.8352965	1.0
43.17715665	76.84719795	1.0
43.2553077	76.9381089	1.0
43.2472758	76.8342346	1.0
43.2358245	76.9598952	1.0
43.243663	76.9155533	10.0
43.2488775	76.9259087	1.0
43.3122579	76.9752398	10.0
43.23701825	76.8352965	1.0
43.3567329	76.9224159	1.0
43.2340911	76.9003337	1.0
43.2535255	76.8926332	1.0
43.2592092	76.9252784	1.0
43.2373514	76.9004013	1.0
43.1708599	76.8735584	1.0
43.25098885	76.9392776	20.0
43.2671466	76.8701593	1.0
43.2786892	76.82269335	1.0
43.2706305	76.9451362	1.0
43.2347135	76.8668487	1.0
43.2376558	76.9315423	1.0
43.37042095	76.94507725	1.0
43.2312834	76.9081689	1.0
43.3040191	76.9659824	1.0
43.2506635	76.9156557	20.0
43.2301748	76.875281	1.0
43.2533847	76.9527895	1.0
43.2981718	76.8608297	1.0
43.24058645	76.82583745	1.0
43.230141	76.8872938	1.0
43.2514916	76.9338068	1.0
43.2397315	76.8934155	10.0
43.2165148	76.9653531	1.0
43.2789729	76.818901	1.0
43.2044695	76.7772705	1.0
43.2213614	76.9624347	1.0
43.2078359	76.8913272	1.0
43.2517956	76.8691657	1.0
43.2094248	76.8888682	1.0
43.2359704	76.8815134	1.0
43.1932605	76.901345	1.0
43.2288975	76.9530396	1.0
43.2463753	76.9348241	1.0
43.3024491	76.8719484	1.0
43.20231785	76.89346905	1.0
43.21603415	76.7946624	1.0
43.3024491	76.8719484	1.0
43.2402112	76.8986225	10.0
43.2221708	76.8729102	1.0
43.24607065	76.7467212	1.0
43.2219213	76.795345	1.0
43.2410707	76.8767628	1.0
43.2101992	76.8715631	1.0
43.2164844	76.9728579	1.0
43.2314304	76.8866089	1.0
43.3024491	76.8719484	1.0
43.2480742	76.9132119	1.0
43.2101717	76.9148103	1.0
43.2203683	76.9547058	1.0
43.1969934	76.8825656	1.0
43.23585545	76.82193805	1.0
43.3190773	76.9146302	1.0
43.2713109	76.9808857	1.0
43.23930145	76.8629645	1.0
43.2162503	76.8595201	10.0
43.2283891	76.9559355	1.0
43.2262112	76.9054672	1.0
43.2265098	76.9048367	1.0
43.2632589	76.927103	1.0
43.2483474	76.8693308	1.0
43.2364349	76.9455164	1.0
43.2204669	76.8152383	20.0
43.2331368	76.7721175	10.0
43.3731544	76.9450374	1.0
43.2076664	76.8892304	1.0
43.1665858	76.8457282	1.0
43.3234533	76.9179706	1.0
43.3585501	76.8674824	1.0
43.2535332	76.8388091	1.0
43.19965915	76.8747711	1.0
43.2789729	76.818901	1.0
43.15795785	76.906767	1.0
43.2191366	76.9480735	1.0
43.2061405	76.9280935	1.0
43.3567329	76.9224159	1.0
43.24310815	76.81210395	1.0
43.228846	76.9056769	1.0
43.20028875	76.9027025	1.0
43.2725187	76.8872584	0.0
