x_client	y_client	Weight
43.2342588	76.8761948	1.0
43.2179164	76.8801582	1.0
43.24310815	76.81210395	1.0
43.2789729	76.818901	1.0
43.3362103	76.9749943	1.0
43.2292388	76.8917237	1.0
43.2339001	76.8847746	1.0
43.295584	76.971939	1.0
43.295584	76.971939	1.0
43.15795785	76.906767	1.0
43.2127174	76.8566985	1.0
43.2162503	76.8595201	1.0
43.204443	76.8718207	1.0
43.20426145	76.89795705	1.0
43.20877995	76.7997088	1.0
43.2207133	76.934121	1.0
43.2300296	76.8789153	1.0
43.30654725	76.9242667	1.0
43.2365544	76.8520039	1.0
43.2457976	76.8980822	1.0
43.3122579	76.9752398	1.0
43.3057759	76.903296	1.0
43.2610999	76.9176948	1.0
43.2478221	76.9330741	1.0
43.2981718	76.8608297	1.0
43.1951445	76.8927007	1.0
43.1995437	76.887184	1.0
43.3011716	76.9523564	1.0
43.2472283	76.9326842	1.0
43.2472283	76.9326842	1.0
43.2472283	76.9326842	1.0
43.24310815	76.81210395	1.0
43.24136205	76.91057365	1.0
43.24136205	76.91057365	1.0
43.2127174	76.8566985	1.0
43.2226945	76.8909379	1.0
43.2711582	76.8829154	1.0
43.2227452	76.8954703	1.0
43.2615503	76.919673	1.0
43.41474255	76.96768285	1.0
43.2116092	76.8435147	1.0
43.238668	76.76490785	1.0
43.30654725	76.9242667	1.0
43.2210768	76.7955146	1.0
43.2618517	76.821593	1.0
43.2490121	76.942633	1.0
43.2221001	76.823154	1.0
43.2207007	76.8241354	1.0
43.2552468	76.9558894	1.0
43.29321655	76.83067555	1.0
43.2522021	76.9501279	1.0
43.2273434	76.8829991	1.0
43.24310815	76.81210395	1.0
43.24237605	76.83323355	1.0
43.2336193	76.9033289	1.0
43.36939205	76.98650655	1.0
43.290662	76.94785	1.0
43.3377402	76.9692716	1.0
43.208212	76.8707591	1.0
43.2677363	76.8254325	1.0
43.2677363	76.8254325	1.0
43.2463968	76.8905011	1.0
43.2541851	76.8674793	1.0
43.2388298	76.8720772	1.0
43.2204669	76.8152383	1.0
43.2502144	76.933721	1.0
43.2455441	76.8890422	1.0
43.208212	76.8707591	1.0
43.2872989	76.9428301	1.0
43.2323487	76.8548267	1.0
43.2648837	76.9511104	1.0
43.2340416	76.91762745	1.0
43.2152169	76.8991629	1.0
43.2356483	76.8265295	1.0
43.3555529	76.992028	1.0
43.2281007	76.83308955	1.0
43.30478415	76.8385917	1.0
43.1689272	76.8749624	1.0
43.2505005	76.9151706	1.0
43.30654725	76.9242667	1.0
43.235939	76.8817062	1.0
43.355803	76.9760912	1.0
43.2309112	76.9139323	1.0
43.372666	76.934012	1.0
43.3122579	76.9752398	1.0
43.2176651	76.8067763	1.0
43.12980545	76.905056	1.0
43.2738287	76.8397937	1.0
43.2462091	76.8768478	1.0
43.3135936	76.9681695	1.0
43.3300538	76.9099637	1.0
43.2462091	76.8768478	1.0
43.19965915	76.8747711	1.0
43.3024491	76.8719484	1.0
43.2555597	76.9222484	1.0
43.3122579	76.9752398	1.0
43.250496	76.8978869	1.0
43.2312834	76.9081689	1.0
43.2132124	76.878717	1.0
43.2452433	76.8864786	1.0
43.2725187	76.8872584	0.0
