x_client	y_client	Weight
43.2872979	76.9428192	1.0
43.2219213	76.795345	1.0
43.25697	76.9470874	1.0
43.3631099	76.9831508	1.0
43.260258	76.9465268	1.0
43.2128209	76.8683137	1.0
43.1689272	76.8749624	1.0
43.2508436	76.9357452	1.0
43.2211191	76.8238552	1.0
43.17077	76.8727399	1.0
43.24310815	76.81210395	1.0
43.229005	76.9511179	1.0
43.1749177	76.92073905	1.0
43.3024491	76.8719484	1.0
43.2459072	76.8728277	1.0
43.19965915	76.8747711	1.0
43.2459072	76.8728277	1.0
43.2496595	76.9057373	1.0
43.2473433	76.9243721	1.0
43.2354083	76.8919403	1.0
43.208212	76.8707591	1.0
43.25918	76.910401	1.0
43.19965915	76.8747711	1.0
43.2711582	76.8829154	1.0
43.23585545	76.82193805	1.0
43.2711582	76.8829154	1.0
43.2587732	76.9193994	1.0
43.2288285	76.8972716	1.0
43.2670821	76.9323016	1.0
43.35513835	76.99233295	1.0
43.2157581	76.8528307	1.0
43.2252602	76.9225805	1.0
43.2340191	76.8864153	1.0
43.2289753	76.9308528	1.0
43.361554	76.99480365	1.0
43.254663	76.87795375	1.0
43.2981718	76.8608297	1.0
43.2216569	76.8973037	1.0
43.22927575	76.8642188	1.0
43.206201	76.8614269	1.0
43.2548701	76.8767043	1.0
43.2154122	76.8841126	1.0
43.269029	76.923428	1.0
43.1954854	76.9069576	1.0
43.3194477	76.9579068	1.0
43.2154311	76.9020596	1.0
43.2536921	76.9367127	1.0
43.2550813	76.8601194	1.0
43.2351494	76.9079195	1.0
43.2509472	76.9040262	1.0
43.2386655	76.9077186	1.0
43.2386655	76.9077186	1.0
43.18007895	76.82707075	1.0
43.2290097	76.9578698	1.0
43.2344651	76.8990729	1.0
43.2789729	76.818901	1.0
43.295584	76.971939	1.0
43.295584	76.971939	1.0
43.23701825	76.8352965	1.0
43.240321	76.9247156	1.0
43.2918902	76.9335621	1.0
43.20877995	76.7997088	1.0
43.24310815	76.81210395	1.0
43.2813503	76.9328193	1.0
43.2286716	76.9607095	1.0
43.2476704	76.8396396	1.0
43.2610134	76.9247046	1.0
43.3229146	76.918779	1.0
43.2424521	76.87783	1.0
43.2219657	76.8225327	1.0
43.1749177	76.92073905	1.0
43.2725641	76.9620635	1.0
43.3567329	76.9224159	1.0
43.221725	76.897236	1.0
43.2276713	76.882654	1.0
43.2357087	76.8296549	1.0
43.267031	76.9319991	1.0
43.29321655	76.83067555	1.0
43.2347763	76.9376501	1.0
43.3368045	76.9115004	1.0
43.20877995	76.7997088	1.0
43.2154311	76.9020596	1.0
43.2359679	76.914926	1.0
43.20028875	76.97471575	1.0
43.2316494	76.9601203	1.0
43.23070045	76.93234475	1.0
43.3234533	76.9179706	1.0
43.2129451	76.8431328	1.0
43.2505147	76.8900662	1.0
43.1689272	76.8749624	1.0
43.24058645	76.82583745	1.0
43.2424372	76.95421945	1.0
43.1969266	76.8825903	1.0
43.3233167	76.9138281	1.0
43.2397943	76.9328418	1.0
43.2255694	76.8354854	1.0
43.2511391	76.8863611	1.0
43.1954854	76.9069576	1.0
43.2326544	76.9210875	1.0
43.2323112	76.95877	1.0
43.2725187	76.8872584	0.0
