x_client	y_client	Weight
43.3408702	76.9172055	2.0
43.2288975	76.9530396	1.0
43.2204669	76.8152383	1.0
43.2301748	76.875281	42.0
43.2881497	76.9878573	12.0
43.2459951	76.9034633	6.0
43.2094052	76.8476195	1.0
43.1827534	76.8978758	1.0
43.1665858	76.8457282	1.0
43.2252602	76.9225805	1.0
43.19680975	76.90404455	1.0
43.2445005	76.9260132	3.0
43.17552935	76.90688505	5.0
43.2389683	76.9477799	1.0
43.2389683	76.9477799	3.0
43.2809552	76.9582836	1.0
43.2650795	76.9551242	1.0
43.2139907	76.8496226	1.0
43.220278	76.8947623	1.0
43.17552935	76.90688505	2.0
43.2866329	76.9376192	3.0
43.2297382	76.83869035	13.0
43.2452767	76.8555412	1.0
43.2835832	76.9823302	1.0
43.238705	76.9035759	2.0
43.2540618	76.924468	1.0
43.2981718	76.8608297	1.0
43.2340416	76.91762745	1.0
43.2340145	76.9073584	2.0
43.2696726	76.9365718	1.0
43.1749177	76.92073905	1.0
43.1901586	76.8738807	2.0
43.2758117	76.9688914	1.0
43.35513835	76.99233295	1.0
43.24310815	76.81210395	1.0
43.2358162	76.888782	2.0
43.20465175	76.81438925	1.0
43.229005	76.9511179	1.0
43.2219718	76.8991824	1.0
43.2213781	76.8236734	1.0
43.3234533	76.9179706	1.0
43.2330573	76.8064161	1.0
43.2104061	76.8791287	1.0
43.2625734	76.9182803	40.0
43.23930145	76.8629645	1.0
43.2809552	76.9582836	1.0
43.2265762	76.9559132	1.0
43.2177222	76.8367089	8.0
43.2288975	76.9530396	1.0
43.23465235	76.9526679	1.0
43.263587	76.9809616	29.0
43.2727097	76.8984098	1.0
43.2397315	76.8934155	1.0
43.18224585	76.9645343	4.0
43.2527297	76.8787068	1.0
43.2266594	76.90997	1.0
43.2347214	76.9199405	4.0
43.26119765	76.93856925	1.0
43.2164844	76.9728579	1.0
43.18919345	76.80005555	12.0
43.3124805	76.9750473	2.0
43.19965915	76.8747711	1.0
43.2571874	76.916814	1.0
43.2327643	76.9598809	1.0
43.2625734	76.9182803	2.0
43.2657762	76.937743	1.0
43.2058435	76.8852249	1.0
43.200254	76.9742603	1.0
43.1954854	76.9069576	11.0
43.331927	76.992928	1.0
43.2285639	76.9521093	1.0
43.2789729	76.818901	2.0
43.29321655	76.83067555	4.0
43.2255083	76.9170564	1.0
43.2786892	76.82269335	1.0
43.1929665	76.9035759	4.0
43.2655627	76.8193742	1.0
43.2394613	76.8963259	1.0
43.2328944	76.8785361	4.0
43.2947959	76.9540129	1.0
43.2177222	76.8367089	2.0
43.2839171	76.9195851	11.0
43.2415236	76.8243882	11.0
43.2655902	76.9654383	1.0
43.2789729	76.818901	4.0
43.207868	76.970365	3.0
43.2834677	76.982297	1.0
43.2509474	76.9128435	7.0
43.2270402	76.8403641	3.0
43.2062531	76.8895428	1.0
43.2780262	76.9867692	2.0
43.2548701	76.8767043	6.0
43.217318	76.8124742	1.0
43.2523374	76.9130431	15.0
43.2071793	76.8839189	9.0
43.2695476	76.9233724	5.0
43.12980545	76.905056	8.0
43.295584	76.971939	8.0
43.2603665	76.8923657	5.0
43.2291858	76.9242203	20.0
43.2725187	76.8872584	0.0
