x_client	y_client	Weight
43.2160329	76.8253599	1.0
43.37042095	76.94507725	2.0
43.342672	76.909172	10.0
43.2410707	76.8767628	1.0
43.2146504	76.964261	1.0
43.246136	76.9048367	10.0
43.2442695	76.9035996	1.0
43.19965915	76.8747711	2.0
43.3613466	76.9375107	1.0
43.2211294	76.7955286	1.0
43.3638783	76.9838926	12.0
43.22923415	76.91922605	1.0
43.2612858	76.9281808	1.0
43.2533871	76.9148715	30.0
43.23585545	76.82193805	1.0
43.1951445	76.8927007	15.0
43.2655627	76.8193742	1.0
43.2400031	76.8961908	1.0
43.19680975	76.90404455	7.0
43.2323112	76.95877	1.0
43.24310815	76.81210395	1.0
43.258704	76.9417096	13.0
43.17061515	76.81662085	12.0
43.2315998	76.8977669	1.0
43.2494184	76.875564	1.0
43.2219213	76.795345	1.0
43.3424353	76.9167956	1.0
43.20577	76.9012284	2.0
43.2769588	76.9070344	1.0
43.2602485	76.9195512	7.0
43.2410707	76.8767628	1.0
43.3209424	76.9103343	7.0
43.26815595	76.97976295	1.0
43.2330508	76.88774395	1.0
43.2701666	76.9459114	5.0
43.2777251	76.8973473	1.0
43.32673225	76.92969745	1.0
43.20465175	76.81438925	1.0
43.2251172	76.8943592	1.0
43.2470557	76.9236576	1.0
43.2003996	76.8947156	2.0
43.3122579	76.9752398	2.0
43.229873	76.872524	6.0
43.2420505	76.9356329	1.0
43.23041665	76.88361595	1.0
43.2328763	76.9045322	1.0
43.29321655	76.83067555	30.0
43.2252845	76.9325413	30.0
43.1813544	76.805744	1.0
43.2501656	76.8525917	16.0
43.2204669	76.8152383	1.0
43.1813544	76.805744	1.0
43.2115058	76.8694837	3.0
43.21272105	76.8634658	2.0
43.2490225	76.9363346	2.0
43.2297382	76.83869035	3.0
43.3009478	76.9548766	4.0
43.21770195	76.76968155	1.0
43.1954854	76.9069576	1.0
43.262675	76.8210461	3.0
43.2516311	76.8824101	1.0
43.2444487	76.835767	5.0
43.2637823	76.9346052	12.0
43.2610999	76.9176948	1.0
43.2474489	76.9229944	7.0
43.2709177	76.8623322	7.0
43.2492499	76.914256	1.0
43.2527063	76.7993742	3.0
43.2339001	76.8847746	7.0
43.2062531	76.8895428	1.0
43.22866095	76.60312115	7.0
43.27413355	76.8910315	1.0
43.26815595	76.97976295	11.0
43.23423745	76.84052045	15.0
43.2593169	76.9472245	1.0
43.3060793	76.924648	2.0
43.29321655	76.83067555	1.0
43.35092085	76.9898955	3.0
43.1931213	76.8324032	2.0
43.19725725	76.8842871	1.0
43.2364004	76.8506285	2.0
43.2091721	76.9664214	2.0
43.24310815	76.81210395	2.0
43.2777312	76.9214738	3.0
43.2682424	76.9216307	6.0
43.2452722	76.9097223	12.0
43.2768408	76.9375116	2.0
43.1961598	76.8681373	1.0
43.2368453	76.8897815	22.0
43.20877995	76.7997088	1.0
43.361554	76.99480365	13.0
43.19880735	76.91266385	10.0
43.17061515	76.81662085	1.0
43.260341	76.911649	1.0
43.1972589	76.8891783	10.0
43.23869235	76.95707335	1.0
43.24642155	76.7920733	1.0
43.248029	76.9402457	10.0
43.2000039	76.9208728	1.0
43.2000039	76.9208728	1.0
43.2725187	76.8872584	0.0
