x_client	y_client	Weight
43.23093565	76.9542743	1.0
43.2467133	76.9605654	10.0
43.187284	76.832958	1.0
43.21770195	76.9441652	1.0
43.2058435	76.8852249	10.0
43.229186	76.8429283	1.0
43.1665858	76.8457282	1.0
43.1779715	76.8905067	1.0
43.226612	76.942683	1.0
43.2095467	76.9163667	1.0
43.2405829	76.8986225	1.0
43.2501186	76.8899696	1.0
43.2353078	76.8926134	1.0
43.2161117	76.8228647	10.0
43.2443658	76.8908769	1.0
43.2062531	76.8895428	1.0
43.2222002	76.8196944	1.0
43.41520815	76.91172125	1.0
43.231148	76.9230272	10.0
43.2709925	76.9383579	1.0
43.2058435	76.8852249	1.0
43.2419209	76.8986225	1.0
43.2418715	76.9071938	1.0
43.2227394	76.8155285	10.0
43.27411045	76.84206285	1.0
43.2625734	76.9182803	1.0
43.27602125	76.88884645	1.0
43.250404	76.9258011	1.0
43.2674644	76.9346258	1.0
43.29321655	76.83067555	1.0
43.2981718	76.8608297	1.0
43.2456709	76.9094732	1.0
43.20877995	76.7997088	20.0
43.3424353	76.9167956	1.0
43.2786892	76.82269335	10.0
43.1684116	76.8767607	1.0
43.25067415	76.91142595	1.0
43.1749177	76.92073905	1.0
43.2694942	76.9262793	1.0
43.18007895	76.82707075	1.0
43.2786892	76.82269335	1.0
43.2132124	76.878717	1.0
43.2211294	76.7955286	20.0
43.2424521	76.87783	20.0
43.2755483	76.8383753	1.0
43.20877995	76.7997088	1.0
43.1970446	76.8880847	1.0
43.20577	76.9012284	1.0
43.2290935	76.9241167	1.0
43.3236444	76.9222648	20.0
43.2542063	76.9666186	1.0
43.3236444	76.9222648	1.0
43.2789729	76.818901	1.0
43.29321655	76.83067555	1.0
43.2146314	76.873398	1.0
43.2424521	76.87783	1.0
43.2434778	76.9341246	20.0
43.230758	76.8976505	20.0
43.2948461	76.9540325	1.0
43.2393298	76.8417682	20.0
43.2359879	76.95370315	1.0
43.208212	76.8707591	1.0
43.295584	76.971939	1.0
43.1958321	76.8623652	20.0
43.2761272	76.83878595	20.0
43.2504196	76.9097365	1.0
43.2589727	76.9735856	1.0
43.17715665	76.84719795	20.0
43.2448617	76.8402478	10.0
43.2386748	76.908439	10.0
43.23701825	76.8352965	1.0
43.3567329	76.9224159	1.0
43.2488851	76.9439158	1.0
43.3122579	76.9752398	10.0
43.3555529	76.992028	1.0
43.2618887	76.8356795	1.0
43.2618887	76.8356795	1.0
43.3534983	76.8632104	20.0
43.2556688	76.8224629	1.0
43.2364318	76.9038461	1.0
43.1689272	76.8749624	10.0
43.18007895	76.82707075	1.0
43.1752947	76.8652868	1.0
43.2505928	76.8304553	1.0
43.221697	76.8922658	20.0
43.2603661	76.9280472	10.0
43.2147325	76.9238676	1.0
43.2939588	76.985594	10.0
43.2354935	76.9625544	1.0
43.2797935	76.94881455	1.0
43.2262447	76.8434899	10.0
43.27602125	76.88884645	10.0
43.2501135	76.9128517	1.0
43.2981718	76.8608297	1.0
43.23757475	76.8325353	10.0
43.2768711	76.948406	10.0
43.2323532	76.8981722	10.0
43.23753065	76.8352965	1.0
43.23930145	76.8629645	1.0
43.23930145	76.8629645	1.0
43.2725187	76.8872584	0.0
