x_client	y_client	Weight
43.3024491	76.8719484	10.0
43.2981718	76.8608297	10.0
43.1699999	76.874466	10.0
43.2726726	76.8457504	10.0
43.2340416	76.91762745	10.0
43.208212	76.8707591	10.0
43.3179245	76.9352094	10.0
43.3122579	76.9752398	10.0
43.3024491	76.8719484	10.0
43.226989	76.8828013	10.0
43.2189262	76.9505989	10.0
43.2213614	76.9624347	10.0
43.36084365	76.9928325	10.0
43.2400031	76.8961908	10.0
43.24906675	76.9000656	10.0
43.2477449	76.8633571	10.0
43.2396503	76.8590371	10.0
43.21074345	76.8727617	10.0
43.2076664	76.8892304	10.0
43.2171364	76.83256435	10.0
43.3233167	76.9138281	10.0
43.2162503	76.8595201	10.0
43.238668	76.76490785	10.0
43.355803	76.9760912	10.0
43.22691085	76.8953714	10.0
43.2631682	76.9019119	10.0
43.2789729	76.818901	10.0
43.2608985	76.9746667	10.0
43.2404454	76.9551692	10.0
43.2071793	76.8839189	10.0
43.228641	76.9532155	10.0
43.2659746	76.9012606	10.0
43.30356805	76.8631373	10.0
43.35092085	76.9898955	10.0
43.31511655	76.9635735	10.0
43.2154981	76.8840997	10.0
43.2981718	76.8608297	10.0
43.2325682	76.9025853	10.0
43.2130008	76.8697342	10.0
43.24642155	76.7920733	10.0
43.23164265	76.8323184	10.0
43.1932605	76.901345	10.0
43.2613052	76.8347348	10.0
43.2786892	76.82269335	10.0
43.37584075	76.8026089	10.0
43.2454835	76.9215449	10.0
43.222345	76.8734033	10.0
43.3157253	76.9471639	10.0
43.2255934	76.8983254	10.0
43.19725725	76.8842871	10.0
43.231195	76.83494305	10.0
43.2530197	76.9318089	10.0
43.185193	76.869711	10.0
43.185193	76.869711	10.0
43.17715665	76.84719795	10.0
43.2719907	76.9499928	10.0
43.24999565	76.8385276	10.0
43.2671466	76.8701593	10.0
43.2103278	76.8686279	10.0
43.220278	76.8947623	10.0
43.33060905	76.8984187	10.0
43.2682092	76.9306619	10.0
43.2281195	76.882593	10.0
43.2684656	76.8659699	10.0
43.23701825	76.8352965	10.0
43.2555597	76.9222484	10.0
43.2502672	76.9212263	10.0
43.2219213	76.795345	10.0
43.2902317	76.9384053	10.0
43.2872989	76.9428301	10.0
43.28454325	76.86158025	10.0
43.23097095	76.8637059	10.0
43.2489691	76.8682049	10.0
43.1969934	76.8825656	10.0
43.2754431	76.9539635	10.0
43.2583862	76.9172192	10.0
43.2268388	76.8737626	10.0
43.2625734	76.9182803	10.0
43.18007895	76.82707075	10.0
43.3122579	76.9752398	10.0
43.204443	76.8718207	10.0
43.2254928	76.9609562	10.0
43.2058435	76.8852249	10.0
43.2571713	76.9112245	10.0
43.2254928	76.9609562	10.0
43.2147325	76.9238676	10.0
43.2529486	76.9475059	10.0
43.3585501	76.8674824	10.0
43.2370015	76.9576644	10.0
43.1933722	76.9030888	10.0
43.223423	76.7636436	10.0
43.251382	76.9151437	10.0
43.2571068	76.80231	10.0
43.2116092	76.8435147	10.0
43.20877995	76.7997088	10.0
43.23046915	76.85127605	10.0
43.220344	76.7898925	10.0
43.2379258	76.87603785	10.0
43.1932605	76.901345	10.0
43.21770195	76.9441652	10.0
43.2725187	76.8872584	0.0
