x_client	y_client	Weight
43.17552935	76.90688505	5.0
43.2517956	76.8691657	1.0
43.2046679	76.9754212	1.0
43.2981718	76.8608297	1.0
43.2326544	76.9210875	7.0
43.3567329	76.9224159	11.0
43.2233419	76.8942108	1.0
43.2527063	76.7993742	5.0
43.2373789	76.91508175	1.0
43.19680975	76.90404455	1.0
43.2215652	76.9610205	4.0
43.3570486	76.9897588	1.0
43.3122579	76.9752398	1.0
43.24237605	76.83323355	1.0
43.3447239	76.9878006	13.0
43.2534506	76.8244609	3.0
43.1665858	76.8457282	1.0
43.2655627	76.8193742	2.0
43.2357087	76.8296549	2.0
43.2627577	76.93836225	1.0
43.215474	76.877085	1.0
43.24237605	76.83323355	1.0
43.35869375	76.9978489	42.0
43.30654725	76.9242667	1.0
43.20877995	76.7997088	1.0
43.2347214	76.9199405	6.0
43.2556688	76.8224629	1.0
43.2288355	76.923999	5.0
43.29321655	76.83067555	1.0
43.25708355	76.9282486	1.0
43.2266594	76.90997	1.0
43.2297382	76.83869035	1.0
43.21181285	76.80917325	1.0
43.2420505	76.9356329	6.0
43.2527063	76.7993742	2.0
43.3193765	76.9578847	1.0
43.3233167	76.9138281	1.0
43.2129451	76.8431328	1.0
43.19965915	76.8747711	1.0
43.2445005	76.9260132	3.0
43.2094052	76.8476195	1.0
43.2282593	76.9249573	1.0
43.2182251	76.9280932	2.0
43.2252602	76.9225805	1.0
43.2626764	76.9110894	1.0
43.245755	76.9413051	1.0
43.2301748	76.875281	42.0
43.2454334	76.9058274	1.0
43.2533412	76.9194232	1.0
43.2659751	76.9448441	1.0
43.30654725	76.9242667	1.0
43.3567329	76.9224159	10.0
43.2087038	76.8692637	1.0
43.245668	76.8286838	1.0
43.24756	76.97229	1.0
43.3194477	76.9579068	1.0
43.2881497	76.9878573	12.0
43.324884	76.908081	1.0
43.2361413	76.9000635	1.0
43.361554	76.99480365	1.0
43.2650795	76.9551242	1.0
43.2498877	76.9580854	1.0
43.2454722	76.8959206	1.0
43.2072527	76.9132119	1.0
43.2351068	76.9368686	1.0
43.1827534	76.8978758	1.0
43.2395111	76.9458066	1.0
43.322166	76.9198437	1.0
43.3124805	76.9750473	2.0
43.2201681	76.7964853	2.0
43.2389683	76.9477799	3.0
43.2981718	76.8608297	6.0
43.2305636	76.7533566	1.0
43.2201694	76.9482478	2.0
43.2457203	76.954561	1.0
43.36939205	76.98650655	1.0
43.2204669	76.8152383	1.0
43.220344	76.7898925	1.0
43.2371044	76.9025548	1.0
43.1827995	76.80088735	1.0
43.301873	76.92389	1.0
43.2139907	76.8496226	1.0
43.220278	76.8947623	1.0
43.2526969	76.942582	3.0
43.2424521	76.87783	2.0
43.2177222	76.8367089	2.0
43.229005	76.9511179	1.0
43.2290935	76.9241167	2.0
43.2126429	76.9796226	1.0
43.2568663	76.8620178	3.0
43.1990247	76.8689315	1.0
43.2410707	76.8767628	1.0
43.2459951	76.9034633	6.0
43.3254602	76.8872619	10.0
43.2358186	76.9112626	1.0
43.2809552	76.9582836	1.0
43.17552935	76.90688505	2.0
43.2493953	76.975846	6.0
43.2432709	76.838716	3.0
43.2281007	76.83308955	2.0
43.2725187	76.8872584	0.0
