x_client	y_client	Weight
43.1925576	76.82944945	10.0
43.2420477	76.9465268	10.0
43.290018	76.928109	10.0
43.1961598	76.8681373	10.0
43.22044985	76.8580387	10.0
43.2359118	76.9032507	10.0
43.2495172	76.9219692	10.0
43.2698577	76.9599438	10.0
43.3363746	76.9230047	10.0
43.29244775	76.83067555	10.0
43.3368045	76.9115004	10.0
43.18007895	76.82707075	10.0
43.20862425	76.9130016	10.0
43.31933235	76.91768165	10.0
43.2414935	76.8779698	10.0
43.2543847	76.9567896	10.0
43.20877995	76.7997088	10.0
43.2288975	76.9530396	10.0
43.1901586	76.8738807	10.0
43.2655627	76.8193742	10.0
43.2650166	76.963901	10.0
43.2219213	76.795345	10.0
43.2219213	76.795345	10.0
43.34637685	76.883326	10.0
43.2981718	76.8608297	10.0
43.222345	76.8734033	10.0
43.2305636	76.7533566	10.0
43.2571468	76.8871694	10.0
43.19880735	76.91266385	10.0
43.2365253	76.9221792	10.0
43.2409898	76.7897726	10.0
43.2425877	76.9174341	10.0
43.2161634	76.8892387	10.0
43.2161634	76.8892387	10.0
43.1920047	76.9157235	10.0
43.2530938	76.8868498	10.0
43.2389683	76.9477799	10.0
43.317601	76.9397733	10.0
43.2441652	76.8757679	10.0
43.2763647	76.9222959	10.0
43.19965915	76.8747711	10.0
43.1827534	76.8978758	10.0
43.3567329	76.9224159	10.0
43.2218823	76.8890623	10.0
43.19680975	76.90404455	10.0
43.1901586	76.8738807	10.0
43.2981718	76.8608297	10.0
43.2500853	76.9619591	10.0
43.2905134	76.8383748	10.0
43.2380464	76.903666	10.0
43.2725187	76.8872584	0.0
