x_client	y_client	Weight
43.258111	76.8351223	1.0
43.2612471	76.9209413	1.0
43.2589798	76.9629689	1.0
43.2496546	76.9506581	1.0
43.2527063	76.7993742	1.0
43.2527063	76.7993742	1.0
43.2315308	76.900694	1.0
43.2319529	76.9530987	1.0
43.207735	76.91754305	1.0
43.3216629	76.9107413	1.0
43.3597848	76.86908215	1.0
43.2247003	76.9309752	1.0
43.2697171	76.8365972	1.0
43.2404243	76.9312211	1.0
43.2591086	76.9170062	1.0
43.29321655	76.83067555	2.0
43.3568145	76.8712789	7.0
43.27268345	76.8605814	1.0
43.2596381	76.8881842	1.0
43.3164987	76.9155196	2.0
43.288925	76.9437219	4.0
43.2389683	76.9477799	1.0
43.2478414	76.8765314	1.0
43.2116092	76.8435147	4.0
43.2358551	76.8816067	1.0
43.339885	76.9327551	1.0
43.3124805	76.9750473	1.0
43.2566653	76.8613795	1.0
43.2469074	76.9653902	1.0
43.3631099	76.9831508	1.0
43.2101992	76.8715631	4.0
43.35513835	76.99233295	1.0
43.2527063	76.7993742	1.0
43.1969934	76.8825656	2.0
43.2726726	76.8457504	1.0
43.296171	76.9871969	1.0
43.22198525	76.8318689	1.0
43.2280408	76.8593501	1.0
43.2589798	76.9629689	1.0
43.19880735	76.91266385	1.0
43.3766058	76.9929274	2.0
43.3124805	76.9750473	1.0
43.24310815	76.81210395	1.0
43.208212	76.8707591	1.0
43.1932605	76.901345	1.0
43.2472758	76.8342346	4.0
43.2301748	76.875281	1.0
43.24458605	76.88190365	1.0
43.2078359	76.8913272	1.0
43.220344	76.7898925	1.0
43.2725187	76.8872584	0.0
