x_client	y_client	Weight
43.2455133	76.8586013	10.0
43.23501075	76.8178169	10.0
43.2282593	76.9249573	10.0
43.19667075	76.87723765	10.0
43.2094149	76.88073685	10.0
43.2562951	76.9541786	10.0
43.2207052	76.9631045	10.0
43.2558884	76.9392033	10.0
43.3164987	76.9155196	10.0
43.2437178	76.8473858	10.0
43.2759271	76.990496	10.0
43.2373474	76.8257458	10.0
43.237788	76.802352	10.0
43.2863814	76.9749342	10.0
43.2275218	76.9273999	10.0
43.3122579	76.9752398	10.0
43.2591862	76.8851589	10.0
43.2146649	76.9457626	10.0
43.2456091	76.9232614	10.0
43.224206	76.89799005	10.0
43.2227394	76.8155285	10.0
43.25767505	76.8568195	10.0
43.3194477	76.9579068	10.0
43.2511672	76.85894415	10.0
43.24607705	76.86320835	10.0
43.3555529	76.992028	10.0
43.316766	76.9027391	10.0
43.231148	76.9230272	10.0
43.2674568	76.9346267	10.0
43.1901054	76.9220744	10.0
43.2499517	76.9289591	10.0
43.2534012	76.8653817	10.0
43.1689272	76.8749624	10.0
43.2301748	76.875281	10.0
43.2218944	76.8836475	10.0
43.2062531	76.8895428	10.0
43.18919345	76.80005555	10.0
43.2359879	76.95370315	10.0
43.2489691	76.8682049	10.0
43.1953164	76.8887377	10.0
43.2364004	76.8506285	10.0
43.227625	76.8164369	10.0
43.2444487	76.835767	10.0
43.3117579	76.974525	10.0
43.2314544	76.87917595	10.0
43.3390464	76.9328957	10.0
43.244857	76.8974316	10.0
43.1968658	76.8818906	10.0
43.2244849	76.9618306	10.0
43.2320083	76.9009642	10.0
43.2725187	76.8872584	0.0
