x_client	y_client	Weight
43.29321655	76.83067555	10.0
43.2550982	76.8317094	10.0
43.2629567	76.9264677	10.0
43.22835395	76.91987205	10.0
43.27029835	76.82269335	10.0
43.2027638	76.8805228	10.0
43.2120658	76.9023379	10.0
43.2414179	76.8560694	10.0
43.2788369	76.9183448	10.0
43.3731544	76.9450374	10.0
43.2204669	76.8152383	10.0
43.2371955	76.8595853	10.0
43.2123306	76.8465515	10.0
43.204443	76.8718207	10.0
43.220344	76.7898925	10.0
43.2637871	76.9492501	10.0
43.21947605	76.86339945	10.0
43.2458803	76.852914	10.0
43.2366083	76.8515092	10.0
43.3567329	76.9224159	10.0
43.29445325	76.8559679	10.0
43.2094248	76.8888682	10.0
43.2565044	76.8625544	10.0
43.3230573	76.9592052	10.0
43.2674824	76.9338322	10.0
43.2204669	76.8152383	10.0
43.2117128	76.8767911	10.0
43.3419817	76.9853565	10.0
43.2324798	76.9101501	10.0
43.22394535	76.7421887	10.0
43.2981718	76.8608297	10.0
43.2207007	76.8241354	10.0
43.2386028	76.8105465	10.0
43.2217818	76.8177401	10.0
43.2880189	76.9623848	10.0
43.2384118	76.9706819	10.0
43.2523979	76.8786157	10.0
43.2323295	76.9069798	10.0
43.2094248	76.8888682	10.0
43.2023293	76.8577455	10.0
43.2367659	76.8980976	10.0
43.2188828	76.8929484	10.0
43.21351915	76.84044195	10.0
43.2300894	76.9604513	10.0
43.212359	76.8811374	10.0
43.2059013	76.891521	10.0
43.2275218	76.9273999	10.0
43.3798015	76.8497339	10.0
43.2440119	76.9516794	10.0
43.2275218	76.9273999	10.0
43.2725187	76.8872584	0.0
