x_client	y_client	Weight
43.20586055	76.9008919	1.0
43.2305516	76.8788365	1.0
43.3308068	76.9533056	1.0
43.2576273	76.87302	1.0
43.3117841	76.9362407	1.0
43.2347214	76.9199405	1.0
43.24310815	76.81210395	1.0
43.202522	76.745563	1.0
43.2388846	76.8970966	1.0
43.18007895	76.82707075	1.0
43.2078359	76.8913272	1.0
43.2212349	76.8899846	1.0
43.2663428	76.9986707	1.0
43.3122579	76.9752398	1.0
43.2829741	76.9778359	1.0
43.2632018	76.821281	1.0
43.2622451	76.928045	1.0
43.2786892	76.82269335	1.0
43.3555529	76.992028	1.0
43.2278265	76.8829297	1.0
43.2725187	76.8872584	0.0
