x1,y1,x2,y2,distance
43.23585545,76.82193805,43.23585545,76.82193805,0.0
43.23585545,76.82193805,43.2193233,76.7947241,5184.7
43.23585545,76.82193805,43.2605883,76.9491868,12884.7
43.23585545,76.82193805,43.2828009,76.9987986,17392.7
43.23585545,76.82193805,43.31999345,76.91487865,16356.8
43.23585545,76.82193805,43.3194477,76.9579068,16747.6
43.23585545,76.82193805,43.1844391,76.8257847,7336.2
43.23585545,76.82193805,43.18397815,76.78001405,11987.0
43.23585545,76.82193805,43.2981718,76.8608297,9899.6
43.23585545,76.82193805,43.2114662,76.8428928,4111.7
43.23585545,76.82193805,43.2313427,76.9523543,14408.4
43.23585545,76.82193805,43.3236444,76.9222648,16671.6
43.23585545,76.82193805,43.2556415,76.9606756,11624.5
43.23585545,76.82193805,43.2903029,76.9444451,13093.7
43.23585545,76.82193805,43.3117579,76.974525,17319.3
43.23585545,76.82193805,43.2489691,76.8682049,4792.2
43.23585545,76.82193805,43.2427859,76.8271659,1197.2
43.23585545,76.82193805,43.2901072,76.9837232,16950.8
43.23585545,76.82193805,43.3234533,76.9179706,16748.5
43.23585545,76.82193805,43.1749177,76.92073905,14663.8
43.23585545,76.82193805,43.2725187,76.8872584,7478.4
43.2193233,76.7947241,43.23585545,76.82193805,5515.5
43.2193233,76.7947241,43.2193233,76.7947241,0.0
43.2193233,76.7947241,43.2605883,76.9491868,16832.5
43.2193233,76.7947241,43.2828009,76.9987986,21340.5
43.2193233,76.7947241,43.31999345,76.91487865,20304.6
43.2193233,76.7947241,43.3194477,76.9579068,20695.4
43.2193233,76.7947241,43.1844391,76.8257847,6088.6
43.2193233,76.7947241,43.18397815,76.78001405,7489.2
43.2193233,76.7947241,43.2981718,76.8608297,13847.4
43.2193233,76.7947241,43.2114662,76.8428928,5919.9
43.2193233,76.7947241,43.2313427,76.9523543,18314.0
43.2193233,76.7947241,43.3236444,76.9222648,20619.4
43.2193233,76.7947241,43.2556415,76.9606756,16626.1
43.2193233,76.7947241,43.2903029,76.9444451,17041.5
43.2193233,76.7947241,43.3117579,76.974525,21267.1
43.2193233,76.7947241,43.2489691,76.8682049,9793.8
43.2193233,76.7947241,43.2427859,76.8271659,5144.9
