x_client	y_client	Weight
43.23585545	76.82193805	10.0
43.2193233	76.7947241	10.0
43.2605883	76.9491868	10.0
43.2828009	76.9987986	10.0
43.31999345	76.91487865	10.0
43.3194477	76.9579068	10.0
43.1844391	76.8257847	10.0
43.18397815	76.78001405	10.0
43.2981718	76.8608297	10.0
43.2114662	76.8428928	10.0
43.2313427	76.9523543	10.0
43.3236444	76.9222648	10.0
43.2556415	76.9606756	10.0
43.2903029	76.9444451	10.0
43.3117579	76.974525	10.0
43.2489691	76.8682049	10.0
43.2427859	76.8271659	10.0
43.2901072	76.9837232	10.0
43.3234533	76.9179706	10.0
43.1749177	76.92073905	10.0
43.2725187	76.8872584	0.0
