x_client	y_client	Weight
43.2305636	76.7533566	10.0
43.2284317	76.8933763	10.0
43.2386878	76.9435108	10.0
43.2786892	76.82269335	10.0
43.3282151	76.9631881	10.0
43.2042345	76.8714592	10.0
43.2159278	76.9028752	10.0
43.2297382	76.83869035	10.0
43.20877995	76.7997088	10.0
43.19965915	76.8747711	10.0
43.2117128	76.8767911	10.0
43.2424521	76.87783	10.0
43.1990247	76.8689315	10.0
43.29633945	76.93412555	10.0
43.2244849	76.9618306	10.0
43.2297382	76.83869035	10.0
43.2733806	76.9693395	10.0
43.2290804	76.9423292	10.0
43.208212	76.8707591	10.0
43.3419817	76.9853565	10.0
43.2725187	76.8872584	0.0
