x1,y1,x2,y2,distance
43.3164987,76.9155196,43.3164987,76.9155196,0.0
43.3164987,76.9155196,43.21770195,76.9441652,13449.7
43.3164987,76.9155196,43.23554335,76.81804215,17223.4
43.3164987,76.9155196,43.2329546,76.8967166,14161.3
43.3164987,76.9155196,43.2522021,76.9501279,9795.0
43.3164987,76.9155196,43.2461057,76.9039362,13448.9
43.3164987,76.9155196,43.2293528,76.8019753,19992.3
43.3164987,76.9155196,43.1689272,76.8749624,24695.9
43.3164987,76.9155196,43.1807349,76.7645229,30070.1
43.3164987,76.9155196,43.2002933,76.87786575,21123.2
43.3164987,76.9155196,43.3618536,76.9817339,10470.7
43.3164987,76.9155196,43.2223257,76.8499826,17886.1
43.3164987,76.9155196,43.2660666,76.9432632,7726.9
43.3164987,76.9155196,43.1936206,76.8363991,22837.5
43.3164987,76.9155196,43.2123306,76.8465515,19430.7
43.3164987,76.9155196,43.3715102,76.98871105,11655.1
43.3164987,76.9155196,43.3368045,76.9115004,3534.7
43.3164987,76.9155196,43.2252602,76.9225805,15150.9
43.3164987,76.9155196,43.23782395,76.82547185,16835.9
43.3164987,76.9155196,43.226576,76.9320165,12407.2
43.3164987,76.9155196,43.29387805,76.9882014,9340.6
43.21770195,76.9441652,43.3164987,76.9155196,13680.3
43.21770195,76.9441652,43.21770195,76.9441652,0.0
43.21770195,76.9441652,43.23554335,76.81804215,13846.4
43.21770195,76.9441652,43.2329546,76.8967166,6394.9
43.21770195,76.9441652,43.2522021,76.9501279,5413.1
43.21770195,76.9441652,43.2461057,76.9039362,6549.0
43.21770195,76.9441652,43.2293528,76.8019753,19897.2
43.21770195,76.9441652,43.1689272,76.8749624,13973.2
43.21770195,76.9441652,43.1807349,76.7645229,22545.1
43.21770195,76.9441652,43.2002933,76.87786575,10578.0
43.21770195,76.9441652,43.3618536,76.9817339,18363.9
43.21770195,76.9441652,43.2223257,76.8499826,10784.6
43.21770195,76.9441652,43.2660666,76.9432632,6644.2
43.21770195,76.9441652,43.1936206,76.8363991,15341.5
43.21770195,76.9441652,43.2123306,76.8465515,13521.9
43.21770195,76.9441652,43.3715102,76.98871105,19548.2
43.21770195,76.9441652,43.3368045,76.9115004,16282.0
43.21770195,76.9441652,43.2252602,76.9225805,5323.2
43.21770195,76.9441652,43.23782395,76.82547185,13458.8
43.21770195,76.9441652,43.226576,76.9320165,4034.3
43.21770195,76.9441652,43.29387805,76.9882014,13589.2
43.23554335,76.81804215,43.3164987,76.9155196,16795.9
43.23554335,76.81804215,43.21770195,76.9441652,15343.2
43.23554335,76.81804215,43.23554335,76.81804215,0.0
43.23554335,76.81804215,43.2329546,76.8967166,8742.6
43.23554335,76.81804215,43.2522021,76.9501279,11428.7
43.23554335,76.81804215,43.2461057,76.9039362,8008.1
43.23554335,76.81804215,43.2293528,76.8019753,2241.9
43.23554335,76.81804215,43.1689272,76.8749624,11487.3
43.23554335,76.81804215,43.1807349,76.7645229,14051.1
43.23554335,76.81804215,43.2002933,76.87786575,7914.6
43.23554335,76.81804215,43.3618536,76.9817339,22273.3
43.23554335,76.81804215,43.2223257,76.8499826,4677.5
43.23554335,76.81804215,43.2660666,76.9432632,11976.0
43.23554335,76.81804215,43.1936206,76.8363991,6847.5
43.23554335,76.81804215,43.2123306,76.8465515,4681.7
43.23554335,76.81804215,43.3715102,76.98871105,23457.7
43.23554335,76.81804215,43.3368045,76.9115004,15851.7
43.23554335,76.81804215,43.2252602,76.9225805,12118.8
43.23554335,76.81804215,43.23782395,76.82547185,711.2
43.23554335,76.81804215,43.226576,76.9320165,12454.4
43.23554335,76.81804215,43.29387805,76.9882014,17196.2
43.2329546,76.8967166,43.3164987,76.9155196,14044.1
43.2329546,76.8967166,43.21770195,76.9441652,6232.3
43.2329546,76.8967166,43.23554335,76.81804215,7922.0
43.2329546,76.8967166,43.2329546,76.8967166,0.0
43.2329546,76.8967166,43.2522021,76.9501279,6807.2
43.2329546,76.8967166,43.2461057,76.9039362,2202.0
43.2329546,76.8967166,43.2293528,76.8019753,11683.4
43.2329546,76.8967166,43.1689272,76.8749624,9851.0
43.2329546,76.8967166,43.1807349,76.7645229,15196.2
43.2329546,76.8967166,43.2002933,76.87786575,5299.1
43.2329546,76.8967166,43.3618536,76.9817339,19521.4
43.2329546,76.8967166,43.2223257,76.8499826,4860.3
43.2329546,76.8967166,43.2660666,76.9432632,8259.2
43.2329546,76.8967166,43.1936206,76.8363991,7992.6
43.2329546,76.8967166,43.2123306,76.8465515,6047.7
43.2329546,76.8967166,43.3715102,76.98871105,20705.8
43.2329546,76.8967166,43.3368045,76.9115004,13134.8
43.2329546,76.8967166,43.2252602,76.9225805,3560.3
43.2329546,76.8967166,43.23782395,76.82547185,7534.5
43.2329546,76.8967166,43.226576,76.9320165,3895.9
43.2329546,76.8967166,43.29387805,76.9882014,14444.3
43.2522021,76.9501279,43.3164987,76.9155196,9458.4
43.2522021,76.9501279,43.21770195,76.9441652,5891.0
43.2522021,76.9501279,43.23554335,76.81804215,11359.8
43.2522021,76.9501279,43.2329546,76.8967166,6596.7
43.2522021,76.9501279,43.2522021,76.9501279,0.0
43.2522021,76.9501279,43.2461057,76.9039362,5089.8
43.2522021,76.9501279,43.2293528,76.8019753,15670.7
43.2522021,76.9501279,43.1689272,76.8749624,15496.3
43.2522021,76.9501279,43.1807349,76.7645229,21148.5
43.2522021,76.9501279,43.2002933,76.87786575,12101.1
43.2522021,76.9501279,43.3618536,76.9817339,13712.7
43.2522021,76.9501279,43.2223257,76.8499826,10485.8
43.2522021,76.9501279,43.2660666,76.9432632,1993.0
43.2522021,76.9501279,43.1936206,76.8363991,13944.9
