x_client	y_client	Weight
43.2682092	76.9306619	10.0
43.24219255	76.9139063	10.0
43.250854	76.8966637	10.0
43.3630397	76.9834676	10.0
43.2624959	76.9273493	10.0
43.2278265	76.8829297	10.0
43.1665858	76.8457282	10.0
43.326385	76.939171	10.0
43.2290935	76.9241167	10.0
43.240533	76.8557945	10.0
43.318489	76.841704	10.0
43.2477693	76.9567896	10.0
43.2433891	76.8907868	10.0
43.339885	76.9327551	10.0
43.23701825	76.8352965	10.0
43.1680816	76.8377979	10.0
43.29397685	76.85573475	10.0
43.1933722	76.9030888	10.0
43.2474207	76.9216766	10.0
43.31747715	76.9150363	10.0
43.2725187	76.8872584	0.0
