x_client	y_client	Weight
43.2825795	76.9401818	10.0
43.2291885	76.8429721	10.0
43.3282151	76.9631881	10.0
43.1798791	76.7610048	10.0
43.2202658	76.9639122	10.0
43.2462091	76.8768478	10.0
43.2486734	76.8927683	10.0
43.219131	76.8099208	10.0
43.28095545	76.9532269	10.0
43.2583903	76.9357681	10.0
43.2500853	76.9619591	10.0
43.370647	76.936624	10.0
43.2495168	76.8834009	10.0
43.2925148	76.9428853	10.0
43.3215822	76.9665564	10.0
43.2473433	76.9243721	10.0
43.3234533	76.9179706	10.0
43.3024491	76.8719484	10.0
43.25475	76.904331	10.0
43.2211209	76.9637708	10.0
43.2725187	76.8872584	0.0
