x_client	y_client	Weight
43.2721211	76.833837	10.0
43.3430581	76.9895414	10.0
43.1951929	76.8894358	10.0
43.2189262	76.9505989	10.0
43.2108049	76.808778	10.0
43.2412847	76.9596077	10.0
43.25763545	76.9071528	10.0
43.24607065	76.7467212	10.0
43.2589798	76.9629689	10.0
43.2296255	76.8926488	10.0
43.3282151	76.9631881	10.0
43.2284181	76.8443961	10.0
43.2087478	76.8665559	10.0
43.2671466	76.8701593	10.0
43.2473742	76.8433114	10.0
43.3006174	76.8385396	10.0
43.2763647	76.9222959	10.0
43.2071793	76.8839189	10.0
43.238668	76.76490785	10.0
43.2204669	76.8152383	10.0
43.2725187	76.8872584	0.0
