x_client	y_client	Weight
43.2492499	76.914256	10.0
43.2219588	76.8232596	10.0
43.2544961	76.908349	10.0
43.2345973	76.8963709	10.0
43.2151385	76.8879516	10.0
43.2151385	76.8879516	10.0
43.2432324	76.875857	10.0
43.236047	76.9594997	10.0
43.23036935	76.84158565	10.0
43.2161634	76.8892387	10.0
43.2600689	76.9357455	10.0
43.2447389	76.9451139	10.0
43.3395263	76.9659136	10.0
43.2677237	76.9490232	10.0
43.2554555	76.923477	10.0
43.2273842	76.901057	10.0
43.2471542	76.9112082	10.0
43.2101461	76.8786849	10.0
43.2327377	76.8957693	10.0
43.24939945	76.93446755	10.0
43.2725187	76.8872584	0.0
