x_client	y_client	Weight
43.2123306	76.8465515	15.0
43.3715102	76.98871105	15.0
43.3368045	76.9115004	15.0
43.250496	76.8978869	15.0
43.24310815	76.81210395	15.0
43.3634057	76.9949839	15.0
43.2482885	76.9263527	30.0
43.25179045	76.8499099	30.0
43.2522021	76.9501279	30.0
43.24653	76.9210462	30.0
43.2556688	76.8224629	30.0
43.3149061	76.9429466	30.0
43.2391967	76.84940055	10.0
43.2461057	76.9039362	10.0
43.1807349	76.7645229	10.0
43.19933935	76.8784044	10.0
43.3618536	76.9817339	10.0
43.2778516	76.8365025	42.0
43.2365544	76.8520039	42.0
43.2482374	76.9053321	42.0
43.29387805	76.98743305	0.0
