x_coord	y_coord	Weight	DeliveryTimeRange	UnloadingTime
28.56785664265371	30.096517538074195	1.9545803929385244	11:11-12:47	10
50.36192331844727	56.764707236074344	13.268933623662287	02:42-06:49	10
88.86782139159884	37.60544070921122	23.476839966091077	06:50-08:28	10
21.478029563399637	59.3792025863946	1.3368703887766191	03:01-05:39	10
52.51686241661031	94.6325313010593	12.166124025028774	08:52-15:49	10
73.44546833866231	37.83481646048713	14.374421005824265	12:52-15:21	10
19.602387815969003	49.9256213037343	26.892962725942844	02:01-10:59	10
73.32791953043963	26.295963140659172	4.472950023497656	03:16-08:37	10
30.44472876081963	27.519320911523227	12.53794522721409	13:10-14:58	10
9.489900980228516	68.20060302076931	23.79151599724288	13:24-15:02	10
67.45405429460473	55.6125587283157	16.72597690841224	11:43-15:36	10
76.85401033230784	79.95034850355367	13.9363035159333	03:46-07:26	10
75.38791991928659	30.3079225836813	10.564105018306108	04:14-11:40	10
22.903967583908937	13.043395246048018	10.206978294178054	03:47-08:17	10
45.8357312210532	71.58570460459592	22.68888082995643	10:39-15:37	10
32.14923963661464	92.1343024565977	15.961286189671583	13:35-15:29	10
44.4264062277575	29.546263233415626	21.295720615058016	11:33-12:09	10
10.37312984942158	40.96507961882963	6.14750964274625	01:42-01:59	10
41.877008691345395	83.75851893300282	10.955486262422035	09:55-13:25	10
15.865998816789585	94.5724287924113	26.094747931943438	12:38-14:37	10
91.68666804982732	94.1045427017854	0	00:00-24:00	0
