x_coord	y_coord	Weight	DeliveryTimeRange	UnloadingTime
91.71458903242635	11.882088097344079	31.71219521731279	14:53-14:59	10
0.38022433148485746	15.06035918989176	15.743308623142504	02:47-03:04	10
37.160742547707784	7.9371146539642385	35.78838072179147	13:04-15:51	10
60.09310228130494	63.58481354248874	19.4600015123248	14:57-15:18	10
91.8641029793188	65.77660794335085	15.889551698674534	10:23-11:08	10
93.01089152536473	86.10988912383262	27.547831619766455	08:06-08:14	10
11.514922910688764	59.29247914675083	16.62284512982478	13:02-15:51	10
11.256427853163197	25.374758592360347	6.326907666891431	07:18-09:49	10
50.3874885097335	36.10896890857098	3.3237250780572296	14:45-15:39	10
91.60904182503809	71.3795081051451	14.939584128924674	10:13-14:48	10
72.13444605473302	53.59320708440959	31.845144827794453	11:17-13:09	10
10.461070374314685	55.87405730173791	16.930756366125006	04:43-13:40	10
22.543362098440344	38.385666864104905	13.310036482517386	04:18-10:47	10
45.786492225434614	45.02651783383415	12.792531362688749	02:15-07:42	10
13.974213301714899	37.43514945867863	22.010470188931354	12:29-13:52	10
53.49133777133706	44.22736488498254	7.239719976551679	07:12-15:34	10
4.758392684585122	89.48739126626228	9.48242710102825	05:48-10:24	10
17.73225960681063	89.88958589422269	31.079373558069292	14:08-14:11	10
20.857424529615365	13.307691060868244	14.880079559023333	06:41-06:51	10
34.37913266992743	87.96262060321818	5.646361285590611	03:12-03:39	10
44.877961616077435	39.74674061281198	32.747458059661625	08:12-12:21	10
48.87977002447544	37.0383092115584	23.017080837117437	10:35-14:44	10
44.96826992820804	56.802603590696165	19.453902888489438	01:50-02:52	10
54.45263142924915	82.22099291757561	42.0	14:43-15:10	10
14.895018752159805	89.86326696305532	18.21409167541536	07:40-08:10	10
53.22826026984412	53.94370341509954	9.321074500666146	13:26-13:44	10
88.76583922452278	38.97981429043299	8.110199790457138	13:36-13:49	10
76.24310122265271	11.762155460642276	6.415712474382531	05:16-07:56	10
28.597814659457033	64.04006270699064	26.55273005622726	04:58-11:11	10
80.22817886417312	68.05910356226782	14.274418656258344	11:48-13:26	10
42.118112804651616	9.200470753751377	6.163520890575821	09:09-14:28	10
75.23343811533265	8.87466833878674	12.692302215903391	06:27-10:34	10
94.4480823582358	63.9037557629872	24.143713842302013	12:56-14:48	10
18.719758435063973	30.235571583109845	5.617915497097677	04:35-04:49	10
34.94608463082197	90.49269904699398	2.88203743323699	14:20-15:14	10
38.58748417992274	70.69322483127418	15.328990222124137	09:16-15:29	10
15.422071180062947	86.32252631373032	25.446723420180213	04:56-11:13	10
16.81692272524944	61.519061232562564	1.9085085706226685	04:03-06:17	10
88.41894921948278	13.957990337508708	14.901531398424599	07:30-12:28	10
11.53634127341354	51.553687091282164	9.79545588864725	14:45-15:59	10
21.285881974059873	84.78788038856844	26.85128142745498	11:57-15:24	10
73.98398993087339	56.9778446206498	30.36594597756558	06:58-13:41	10
43.91663195795841	25.926268797606422	11.477482860360288	00:42-05:36	10
31.541891467249794	25.89738976851381	19.79270433970806	05:57-09:11	10
17.823127503882542	88.19418858908062	26.631445308014406	13:11-13:34	10
0.7213209951330568	52.18351922991006	23.055524505813274	07:14-13:00	10
37.20419392189959	28.25154932314079	27.42203864002057	10:01-14:36	10
1.579352795762179	37.325642873864325	33.684582127931	11:21-16:14	10
80.13963916575926	52.30218371858315	12.832003892868668	01:59-07:39	10
34.03997198525273	27.69585114120112	8.700459686098965	15:19-15:57	10
3.138301385472042	22.834833198114968	0	00:00-24:00	0
