x_coord	y_coord	Weight	DeliveryTimeRange	UnloadingTime
90.06720381734904	80.98872377519122	8.575908303991469	02:17-04:26	10
4.817368483019823	95.68793778305476	34.973198598517406	12:20-14:41	10
80.1704261127644	95.49090067324116	14.153520912982236	09:21-15:06	10
4.014114284467141	78.15791636822415	12.958230167616156	00:54-09:18	10
35.50490843290597	39.56092604863499	6.374143393959315	09:30-12:53	10
89.03496612099052	78.02319414374227	30.509803137103564	12:26-13:35	10
92.39860950236432	40.10773490219016	16.032117801478865	13:04-13:23	10
49.48336826717997	46.79657574036404	29.770666801803046	11:46-15:35	10
51.83458681820421	65.88805691549813	26.749124235865388	05:49-05:56	10
74.85232817207813	40.19762441345481	20.83850385850944	06:25-06:54	10
65.76809297953726	35.39043778888481	14.040180956827248	11:47-15:15	10
19.693151830496724	59.19727085055347	13.177161250814734	04:50-07:37	10
49.66095767671705	43.07565443316599	2.040623138517489	10:25-15:33	10
10.936973098215075	68.63094775703043	5.041649771765599	06:56-13:33	10
21.32212714366508	34.546885366392885	29.844646019289613	11:21-11:48	10
40.3588704849803	34.125860455430015	15.593899475821324	01:56-02:14	10
71.28877205357647	45.51856877497236	25.553378025482804	09:04-15:10	10
8.401533003667216	11.687432545214572	1.279237569281129	14:17-15:28	10
61.907973783261774	25.506317028856195	20.436449806023706	04:02-04:22	10
40.993651873386185	14.285196305857028	16.770566535481116	06:38-14:54	10
1.6556290680198371	71.36979664772382	0	00:00-24:00	0
