x_coord	y_coord	Weight	DeliveryTimeRange	UnloadingTime
27.184580076140453	9.499229091682903	21.210005845391674	03:25-04:14	10
43.96162197627341	76.43110297966341	10.44277860884186	14:04-15:34	10
21.568212756350636	32.653487978603614	11.860585700400456	06:54-13:22	10
20.908980800148736	13.079586055037362	18.838725129435538	01:07-07:35	10
26.799163031735972	70.11796166649724	27.044442444849736	06:55-07:06	10
86.48111517510446	20.794006872491344	24.624483712482302	13:50-15:29	10
25.05370014630245	81.86645671675699	16.950636087825856	08:07-09:02	10
97.42285692188156	95.63288107875668	2.544411048240381	10:23-11:12	10
30.35629148219784	41.996562677120444	12.04475875190095	02:58-08:49	10
13.208408258331472	99.80891745795472	4.170862708467485	08:55-10:03	10
74.82148184075021	10.936033674243683	12.149459139377036	11:23-15:38	10
23.372207944976076	29.904014278886137	4.667739654312282	08:55-11:29	10
6.26544254752962	93.09322237340972	11.533119675166645	14:08-14:27	10
87.28895654931364	82.27050113732601	1.6465194625908666	10:04-11:23	10
10.602353955808441	80.00183037651108	14.104464220545857	03:20-06:35	10
96.57926167772389	97.07090509739218	20.476932923580243	04:21-04:45	10
1.331914499460185	53.83749859694872	11.555794374018802	05:45-06:20	10
1.3830471003473677	55.45108615738844	14.418295619402338	13:11-15:07	10
35.375577965488745	88.75081028062039	31.03045107100428	03:46-04:57	10
66.57248163336276	79.89530307316645	11.207393163813322	09:33-15:21	10
26.728903214005506	24.82074284000737	0	00:00-24:00	0
