x_coord	y_coord	Weight	DeliveryTimeRange	UnloadingTime
19.09104579694707	10.107486037399827	8.085411743219208	02:14-11:15	10
64.47862306465532	17.6413129342841	9.965741485192362	02:07-03:02	10
61.411727193060784	48.963495979017544	4.326380721002954	06:53-14:52	10
71.03698257774778	59.84663766818773	5.53045143715331	08:25-09:16	10
2.9495482875821044	96.1255153796926	22.46727873743433	14:00-14:51	10
49.22723650015526	93.76322049566164	14.419794512617736	03:17-05:21	10
31.613903539334707	81.39827050314327	11.48312493395727	06:11-09:44	10
67.26680516222063	92.3723064105126	19.295982264698885	05:09-06:49	10
63.58183597047478	23.570224029505948	11.404772252735718	06:50-12:00	10
13.161377908889026	32.18928403408383	22.160915198817598	02:45-07:55	10
44.94799923512869	44.73964661706565	2.100274659866166	15:16-15:53	10
57.73530221654516	22.794514675713206	17.262681557222358	03:57-07:11	10
63.58847563485857	89.18782756961107	25.870470707794915	02:33-04:59	10
25.546529526796245	19.502111171383028	7.8872212631262	13:41-16:05	10
55.761390923201446	17.636159464748346	2.3826067184020907	00:35-07:40	10
57.71205744752962	41.42938821713443	18.01598189530223	07:43-09:01	10
76.91807208840046	85.88086738126465	33.854618481714716	04:41-09:24	10
53.25665719584618	63.16459386223669	15.649392447566587	12:31-15:34	10
21.391718671474646	30.251503456895268	3.549319572081437	13:05-15:55	10
13.203163021815524	98.97562295070279	26.921437122794195	04:21-12:32	10
46.819148351315775	8.960685618582398	0	00:00-24:00	0
