x_coord	y_coord	Weight	DeliveryTimeRange	UnloadingTime
19.8378095820248	94.68173815047689	11.223403495484442	11:10-15:55	10
34.14418169709346	25.423252613360383	27.118380081685327	15:50-15:51	10
62.132482752407746	66.77427395613795	17.668566607775993	07:24-15:51	10
38.82032876017251	69.67747629395869	2.7804805900167473	11:56-13:09	10
90.09846054405261	27.505229758787774	12.357314884320216	01:40-02:42	10
25.049386453513932	68.26420646283609	13.393744288276759	06:58-09:46	10
59.70223452147605	87.19817328065378	29.14026812424231	15:23-15:51	10
82.12353317470054	66.12663398684234	30.337127623743868	10:17-14:58	10
52.38212985931716	71.22064528216858	20.22989250517349	09:38-15:32	10
20.5605913926864	97.85410924433587	13.658627092087945	04:22-14:48	10
61.50774280612603	56.70020450479101	6.486973848627308	02:20-09:05	10
55.320931836387274	28.69610865369694	5.351449050376061	07:01-12:02	10
48.79827658479894	61.18916890191184	30.114988663253683	03:42-08:36	10
26.19465670078783	10.688677674146007	5.678146774625567	12:14-15:36	10
55.22315677900398	4.94175246432923	25.44726121854419	10:26-12:52	10
5.786496474382707	31.837439733634977	34.3230686517912	12:15-15:48	10
46.07067395921587	7.402147892166955	19.930206599451648	12:27-12:30	10
43.78189481138921	12.507909798852591	32.98652931752737	11:58-15:36	10
67.30525403052279	54.19097690714533	42.0	09:07-15:26	10
53.65867502453975	67.0915301691891	7.578358672785947	12:10-13:11	10
31.244125932415223	63.05324846017727	0	00:00-24:00	0
