x1,y1,x2,y2,distance
43.2525079,76.9040262,43.2525079,76.9040262,0.0
43.2525079,76.9040262,43.2279484,76.93596045,5361.2
43.2525079,76.9040262,43.2822921,76.9492023,7024.2
43.2525079,76.9040262,43.26176155,76.9423437,3995.9
43.2525079,76.9040262,43.2200121,76.8107948,10079.0
43.2525079,76.9040262,43.2942922,76.9395803,7669.5
43.2525079,76.9040262,43.1932605,76.901345,7493.4
43.2525079,76.9040262,43.19680975,76.90404455,8660.9
43.2525079,76.9040262,43.2301104,76.8822585,4348.6
43.2525079,76.9040262,43.2200121,76.8107948,10079.0
43.2525079,76.9040262,43.3567329,76.9224159,14377.0
43.2525079,76.9040262,43.2143288,76.7913113,15254.4
43.2525079,76.9040262,43.2182251,76.9280932,6893.0
43.2525079,76.9040262,43.3142573,76.9624577,11649.7
43.2525079,76.9040262,43.2838118,76.9756118,8378.0
43.2525079,76.9040262,43.2632018,76.821281,9547.8
43.2525079,76.9040262,43.2622451,76.928045,3020.0
43.2525079,76.9040262,43.2789729,76.818901,11174.5
43.2525079,76.9040262,43.3555529,76.992028,17334.6
43.2525079,76.9040262,43.2278265,76.8829297,4569.0
43.2525079,76.9040262,43.2725187,76.8872584,4535.3
43.2279484,76.93596045,43.2525079,76.9040262,5802.5
43.2279484,76.93596045,43.2279484,76.93596045,0.0
43.2279484,76.93596045,43.2822921,76.9492023,8097.4
43.2279484,76.93596045,43.26176155,76.9423437,4854.2
43.2279484,76.93596045,43.2200121,76.8107948,16133.0
43.2279484,76.93596045,43.2942922,76.9395803,9530.8
43.2279484,76.93596045,43.1932605,76.901345,5925.8
43.2279484,76.93596045,43.19680975,76.90404455,6582.6
43.2279484,76.93596045,43.2301104,76.8822585,5486.2
43.2279484,76.93596045,43.2200121,76.8107948,16133.0
43.2279484,76.93596045,43.3567329,76.9224159,17884.1
43.2279484,76.93596045,43.2143288,76.7913113,17145.7
43.2279484,76.93596045,43.2182251,76.9280932,1602.2
43.2279484,76.93596045,43.3142573,76.9624577,12722.9
43.2279484,76.93596045,43.2838118,76.9756118,9451.2
43.2279484,76.93596045,43.2632018,76.821281,14313.1
43.2279484,76.93596045,43.2622451,76.928045,5692.7
43.2279484,76.93596045,43.2789729,76.818901,15939.8
43.2279484,76.93596045,43.3555529,76.992028,18407.8
43.2279484,76.93596045,43.2278265,76.8829297,5805.0
43.2279484,76.93596045,43.2725187,76.8872584,9925.4
43.2822921,76.9492023,43.2525079,76.9040262,7067.6
43.2822921,76.9492023,43.2279484,76.93596045,7979.1
43.2822921,76.9492023,43.2822921,76.9492023,0.0
43.2822921,76.9492023,43.26176155,76.9423437,4051.3
43.2822921,76.9492023,43.2200121,76.8107948,21212.9
43.2822921,76.9492023,43.2942922,76.9395803,3931.1
43.2822921,76.9492023,43.1932605,76.901345,13834.6
43.2822921,76.9492023,43.19680975,76.90404455,14491.4
43.2822921,76.9492023,43.2301104,76.8822585,13870.3
43.2822921,76.9492023,43.2200121,76.8107948,21212.9
43.2822921,76.9492023,43.3567329,76.9224159,12778.6
43.2822921,76.9492023,43.2143288,76.7913113,23031.2
43.2822921,76.9492023,43.2182251,76.9280932,9511.0
43.2822921,76.9492023,43.3142573,76.9624577,5730.9
43.2822921,76.9492023,43.2838118,76.9756118,3157.6
43.2822921,76.9492023,43.2632018,76.821281,15396.3
43.2822921,76.9492023,43.2622451,76.928045,4300.6
43.2822921,76.9492023,43.2789729,76.818901,17023.1
43.2822921,76.9492023,43.3555529,76.992028,11415.8
