x1,y1,x2,y2,distance
43.243068,76.9508481,43.243068,76.9508481,0.0
43.243068,76.9508481,43.262917,76.9619218,3329.7
43.243068,76.9508481,43.2722145,76.8338367,15965.2
43.243068,76.9508481,43.3430581,76.9895414,13604.2
43.243068,76.9508481,43.2504434,76.9233874,3195.4
43.243068,76.9508481,43.1951929,76.8894358,9913.2
43.243068,76.9508481,43.2214009,76.8834899,7527.4
43.243068,76.9508481,43.24607065,76.7467212,20703.2
43.243068,76.9508481,43.23164455,76.79584725,15775.1
43.243068,76.9508481,43.2648831,76.9514957,3192.2
43.243068,76.9508481,43.3282151,76.9631881,10747.5
43.243068,76.9508481,43.279347,76.908242,7530.9
43.243068,76.9508481,43.2401387,76.9306808,2999.7
43.243068,76.9508481,43.2890745,76.9764097,6989.3
43.243068,76.9508481,43.2763647,76.9222959,6300.7
43.243068,76.9508481,43.2071793,76.8839189,9069.5
43.243068,76.9508481,43.2541286,76.8859875,6794.3
43.243068,76.9508481,43.2109775,76.7625046,19934.0
43.243068,76.9508481,43.238668,76.76490785,18579.6
43.243068,76.9508481,43.2204669,76.8152383,13499.0
43.243068,76.9508481,43.2725187,76.8872584,9437.1
43.262917,76.9619218,43.243068,76.9508481,3632.7
43.262917,76.9619218,43.262917,76.9619218,0.0
43.262917,76.9619218,43.2722145,76.8338367,12948.8
43.262917,76.9619218,43.3430581,76.9895414,11679.8
43.262917,76.9619218,43.2504434,76.9233874,4534.7
43.262917,76.9619218,43.1951929,76.8894358,12489.9
43.262917,76.9619218,43.2214009,76.8834899,9757.9
43.262917,76.9619218,43.24607065,76.7467212,21432.9
43.262917,76.9619218,43.23164455,76.79584725,16504.9
43.262917,76.9619218,43.2648831,76.9514957,1039.8
43.262917,76.9619218,43.3282151,76.9631881,8823.2
43.262917,76.9619218,43.279347,76.908242,6668.2
43.262917,76.9619218,43.2401387,76.9306808,5576.5
43.262917,76.9619218,43.2890745,76.9764097,3537.9
43.262917,76.9619218,43.2763647,76.9222959,5435.0
43.262917,76.9619218,43.2071793,76.8839189,11300.0
43.262917,76.9619218,43.2541286,76.8859875,7360.2
43.262917,76.9619218,43.2109775,76.7625046,20663.7
43.262917,76.9619218,43.238668,76.76490785,19309.3
43.262917,76.9619218,43.2204669,76.8152383,16512.3
43.262917,76.9619218,43.2725187,76.8872584,10921.8
43.2722145,76.8338367,43.243068,76.9508481,14081.0
43.2722145,76.8338367,43.262917,76.9619218,13246.4
43.2722145,76.8338367,43.2722145,76.8338367,0.0
43.2722145,76.8338367,43.3430581,76.9895414,20701.9
43.2722145,76.8338367,43.2504434,76.9233874,10567.5
43.2722145,76.8338367,43.1951929,76.8894358,11990.6
43.2722145,76.8338367,43.2214009,76.8834899,10782.8
43.2722145,76.8338367,43.24607065,76.7467212,10831.7
43.2722145,76.8338367,43.23164455,76.79584725,8128.6
43.2722145,76.8338367,43.2648831,76.9514957,12178.3
43.2722145,76.8338367,43.3282151,76.9631881,17845.2
43.2722145,76.8338367,43.279347,76.908242,9120.6
43.2722145,76.8338367,43.2401387,76.9306808,11618.0
43.2722145,76.8338367,43.2890745,76.9764097,15885.8
43.2722145,76.8338367,43.2763647,76.9222959,10663.1
43.2722145,76.8338367,43.2071793,76.8839189,11336.6
