x1,y1,x2,y2,distance
43.2260904,76.8898636,43.2260904,76.8898636,0.0
43.2260904,76.8898636,43.2571352,76.8643375,5819.7
43.2260904,76.8898636,43.270925,76.8892904,5778.7
43.2260904,76.8898636,43.3766058,76.9929274,23129.6
43.2260904,76.8898636,43.3559672,76.9629153,19336.7
43.2260904,76.8898636,43.2094052,76.8476195,4788.3
43.2260904,76.8898636,43.2215588,76.8235444,8274.6
43.2260904,76.8898636,43.2533101,76.876781,3973.3
43.2260904,76.8898636,43.24275125,76.62498345,27863.2
43.2260904,76.8898636,43.2981738,76.8608727,11932.2
43.2260904,76.8898636,43.2798272,76.86456445,9749.2
43.2260904,76.8898636,43.2591022,76.9269931,5752.1
43.2260904,76.8898636,43.24160295,76.88129965,3361.3
43.2260904,76.8898636,43.2651828,76.9601917,9029.1
43.2260904,76.8898636,43.2281007,76.83308955,8094.0
43.2260904,76.8898636,43.2498259,76.8235455,8589.1
43.2260904,76.8898636,43.2251092,76.8921378,1706.7
43.2260904,76.8898636,43.2437978,76.8524282,5811.9
43.2260904,76.8898636,43.2829706,76.9277179,9435.1
43.2260904,76.8898636,43.250484,76.88877205,2831.4
43.2260904,76.8898636,43.2725187,76.8872584,5957.0
43.2571352,76.8643375,43.2260904,76.8898636,5993.3
43.2571352,76.8643375,43.2571352,76.8643375,0.0
43.2571352,76.8643375,43.270925,76.8892904,4016.6
43.2571352,76.8643375,43.3766058,76.9929274,21367.5
43.2571352,76.8643375,43.3559672,76.9629153,17574.5
43.2571352,76.8643375,43.2094052,76.8476195,8372.2
43.2571352,76.8643375,43.2215588,76.8235444,7021.3
43.2571352,76.8643375,43.2533101,76.876781,2078.5
43.2571352,76.8643375,43.24275125,76.62498345,23589.1
43.2571352,76.8643375,43.2981738,76.8608727,5472.4
43.2571352,76.8643375,43.2798272,76.86456445,3289.4
43.2571352,76.8643375,43.2591022,76.9269931,6669.9
43.2571352,76.8643375,43.24160295,76.88129965,3413.8
43.2571352,76.8643375,43.2651828,76.9601917,9408.7
43.2571352,76.8643375,43.2281007,76.83308955,5633.1
